"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Chile",1347.9,106.7,0,0,0,0.33000001,0,4.264307,0,0,0.00077777775,0,0,0,0,116.5,0,0.045699999,0,0.30899999,0,0.2166,3,145.10001,166.8,0.34122583,0,89.199997,63.200001,703.09998,14.2,39.599998,0,398.79999,17.299999,151.5,12.6,52.299999,108.9361,6.363956,223.3,77.300003,157.2,8,0,3.322,3.8174405,23,1.6942793,3.1884861,153.2,0.13408278,0,3.7579999,0.1,0.070577465,0,2.5999999,0,41.799999,94.5,50.799999,28.299999,2.0386424,0,0,0,0,0,0,0,0,0,0,0.05642508,0,0,0.014,0,0,0,14.3,140.8,33.400002,0,0,0,0,0,0,0,0,0,0,0,0,36.799999,0,0,0.3856144,0,61.799999,0,0,0,0,0,0,0,0.69155073,0,0,3.1240001,0,0,0.63,0,32.200001,0,0,0,13.6,3.236048,0,0,0,0,0,30.700001,0,0,47.799999,0,83.199997,0,164.60001,737,4.9169998,0,0.89420086,0.11887822,0,4.8433046,0,0,3.0614054,0,0,0,56.200001,11.1,0,4.059865,1.396345,25.9,0,6.6999998,0,0,0,0
"Argentina",891.90564,25.310085,0.153276,1.325352,0,0.003855,0.0020409999,1.35943,0.0014915726,0,0.337951,0,0,0,0,99.452972,0,0.017848,0,0.028608,1.048631,4.1499729,11.306605,17.91835,31.163727,0.0021665131,0.059028,15.913273,11.72805,721.26654,232.82472,48.779739,111.26625,0,98.903931,1.4548,7.7745242,76.249664,116.5039,6.806066,187.246,82.227684,92.856155,4.5593829,0,5.1926832,23.565044,10.192434,1.1789401,0.84942299,243.41644,0,0.014923637,2.0700581,0.302654,0.008017607,15.664179,7.5908618,23.492195,14.817341,42.394405,2.555496,12.229028,0.0064409999,0,0,0,0,0,0,0.017269209,0,0,0,0.34798399,0,0,0.023738001,0,0,0,4.4460001,0.96541101,0.312729,0,0,0,0.018919,0.027918,0,0,0,0.012966,0,0,0,0,0,0,0.0077539999,0,18.955341,0,0,0,0,0,0,0,1.3099,5.987,0,4.798202,0.016839374,0.0087740002,1.0845619,0,0.017077999,0.011224944,0,0,8.2435446,0.164253,0,0,0.44283301,5.5759192,0.0000030000001,0,1.8738739,0,15.096179,0,13.069521,0,69.223808,180.69002,2.3936999,0,0.200893,0.39346299,0.019214001,1.870836,0,0,0.049693,0,0,0,1.228844,53.664185,0,0.39819801,0.40447301,112.18031,0,1.19698,0,0,0,0
"Uruguay",114.146,8.8179998,0,0.094999999,0,0.0020000001,0.0040000002,2.78,0.003,0,0,0,0,0,0,70.255997,0,0.000099999997,0,0,0,0.2597,5.4320002,0.667,4.1900001,0,0,0.088,3.619,320.29099,0.86000001,12.056,19.757,187.89799,0,33.528999,0.574,18.514,4.1476951,0.242305,36.849998,20.614,19.089001,0.155,0,4.1560001,0.60299999,3.131,1.845,2.1530001,31.412001,0.033,0,0.47499999,0.18461412,0,0.017999999,3.6589999,4.4330001,2.059,5.3940001,0.30399999,3.8180001,0.0050626202,0,0,0,0,0,0,0,0,0,0,0.021943087,0,0,0,0,0,1.367,0.015,24.1,0,0,0,0,0,0.034000002,0,0,0,0,0,0,0,0,0,0,0.1,0.029999999,2.5409999,0,0,0,0,0,0,0,0.00023562205,0,1.353,5.1989999,0.33720845,33.942001,0.77600002,0,17.589001,0,0,0,4.6459999,0.017000001,0,0,0,0.0020000001,0,10.468,0,0.001,2.631,0,10.228,0.101,9.882,34.125999,1.0420001,0,0.41600001,1.724,0,0.57099998,0,0,0.338,0,0,0,2.1830001,4.1339998,0,0.366,0.0089999996,2.6789999,0,0.815,0,0,0,0
"United Kingdom",22316.203,3741.075,28.929628,56.263962,1.3138674,18.343422,156.28314,61.234734,36.493774,38.792633,9.6928406,79.7565,51.654789,5.6383405,10.254057,270.45544,39.713814,11.37158,19.830727,3.4900117,1.5003941,39.453655,5.3438249,115.70215,181.73422,89.210457,26.77639,31.608084,205.39528,1337.5792,28.905085,14.557259,316.22482,161.98039,84.38858,0,7002.1055,15736.685,8811.1025,514.73749,17740.4,6764.3247,4724.9814,1703.7523,0,276.09543,546.00928,1528.1997,172.16246,256.34161,10974.619,69.037766,0.98990017,331.24677,646.42279,237.29951,56.075798,192.55603,1363.891,3097.5662,6131.71,5951.0327,3659.3892,321.80426,0,0.0049085957,0.04581356,0.0016361986,3.8270686,3.7698016,11.157238,0.58085048,25.176188,2.4084845,107.89584,17.481146,1.5609335,20.902437,26.012285,150.87061,3.3083935,18.588852,211.70284,3.9072423,0.68393099,1.3449552,5.6301594,14.837049,34.333992,252.48508,37.043537,3.229856,4.8922338,0.82955271,0.8001011,20.895893,2.1025152,23.859049,35.282986,140.37111,45.631943,1447.486,1.1993335,21.491468,51.322643,9.5963049,0.09817192,353.72977,1.623109,157.28941,290.50052,70.790131,171.05638,15.596245,409.94629,873.26044,90.27562,348.04398,106.77177,18.084904,30.205862,784.92047,821.92798,2.6130092,8.2284431,246.02536,99.83757,7.1043744,539.97498,137.45377,7.8733878,868.23895,0.66266042,2211.491,1.7916374,1905.3435,11622.997,1147.9865,0.53667313,340.87253,85.944603,5.7005157,104.62508,8.5475016,13.58863,724.99469,0.3566913,2.2399559,2.7978997,1105.4747,1477.2877,302.96835,381.41916,446.82455,1415.2185,78.272469,714.68011,0.08344613,10.47658,113.80907,2.249773
"Ireland",2798.4524,134.17816,3.2722971,1.7535079,0.073650576,0.093095109,0.3831,0.2385973,0.047531661,0.0092261797,0.00056697178,0.038693808,0.0068009431,0,0,8.1040792,0.00059938326,0.44219187,1.6956774,0.0076564085,0.38871583,11.775933,1.7779058,43.702236,0.50449783,0.026201587,0.055272706,2.9839451,2.3685482,61.620434,0,1.8599224,10.735088,16.55777,0.62740749,7213.5239,0,721.70337,358.12839,20.92157,713.72327,111.9895,219.37585,81.393234,0,12.533334,81.830711,59.925098,6.1550207,19.892267,459.96289,2.0174582,0.005125165,14.058467,19.756218,11.259045,0.91085696,8.9606619,70.17955,146.24059,281.99878,65.84269,161.8856,0.60702443,0,0,0,0,0.005950158,0.99850863,2.7898037,0,0.013205969,0.00057942496,16.354578,59.794922,0.14889225,1.2701259,0.0031968106,23.358458,0.58866102,0.67309034,6.996871,0.16616602,0.44268221,0,0,3.1595209,0.033888243,10.671091,1.0793109,0.30325794,2.4782329,0,0,0.064561605,0,0.7288962,0.99738574,5.0160294,0.51984769,19.494839,0.029417455,0.083262242,2.1220891,0.0091184694,0,4.0086918,0.13566291,25.234829,31.816982,8.7392874,11.879,0.27537772,0.16707098,32.415611,8.1915216,3.2411425,0.08364477,0.30991825,0.021353215,33.861019,1.3495884,0,0.0042639058,0.016322887,0.37663314,0.050007306,1.5963494,0.0040560924,0.31235448,64.870171,0.0020829733,114.62202,0.13096868,65.999283,1017.5507,29.913176,0,13.993364,1.6816407,0.025565615,7.8574305,0.00038519703,0.00059678569,30.943026,0.00028955712,0,0.15445776,36.49118,45.053089,0.00055262394,14.399176,17.6383,23.14706,0.31873119,22.339701,0,0.00077147654,0.061018486,0.0036879049
"Netherlands",8710.6406,791.95483,9.5648661,123.03774,1.7763202,2.9130661,67.942879,6.5283856,0.273857,0.03145178,1.8301058,0.080335677,0.03777606,0.10891581,0.0082352376,110.44447,0.27485448,23.370018,12.330951,7.6447468,7.3500481,44.595867,98.924385,203.1293,82.095329,6.0963383,102.1432,10.243142,53.185284,1096.8551,6.988575,76.363327,169.89545,433.1734,21.879623,8265.4316,961.81372,0,13916.6,812.99683,7929.9536,1369.3871,1366.03,616.70642,0,250.20403,373.26511,905.62811,134.23615,191.88242,3796.0664,9.8938875,5.4515181,251.9792,216.02882,17.146641,39.017258,126.17217,1320.538,1056.0823,2293.7195,1399.6075,1190.8737,12.080698,0,0.81572986,0.40142381,4.0378089,0.0042714761,1.2387341,8.0671091,0.80457652,0.5163241,0.22109875,172.54509,1.614149,0.3028771,11.937983,7.2577257,46.514698,7.6442585,126.76179,416.78598,107.83266,0.91898495,0.125561,89.785545,15.631199,44.539608,48.423813,21.730177,2.4818909,6.8986778,0.30000001,0.017643495,23.072109,166.17183,2.809495,1.465991,29.558119,19.759127,198.09441,0,0,2.9791918,3.2033873,0.029137643,17.81777,0.011390603,93.05069,675.82068,53.124004,157.77832,8.59165,1029.7148,311.79984,655.37201,45.179131,3.6099634,5.3214869,6.6730351,364.38806,1146.1079,0.19290851,4.4636269,1137.3713,7.4902339,1.1977959,101.26183,3.7455068,11.805447,502.12787,1.516679,1005.895,0.98239768,539.80408,3136.6084,217.73387,0,70.571304,42.961475,3.8340261,51.541912,0.083999999,1.8385396,502.99283,0,0.031650763,1.2175957,506.12778,396.90686,0.5575186,189.92949,440.27213,333.71182,7.6149755,50.025475,3.9719009,0.40645292,4.7570872,0.2
"Belgium",4208.5591,614.31238,2.6360071,2.116364,7.256104,34.82552,1.351071,20.067659,0.1417208,0.67081171,0.50074673,0,0.047240298,0,0,171.80341,0.0944805,8.4654551,11.83841,1.643961,4.960227,8.6827593,26.69075,54.87429,142.5144,2.5037341,0.188961,7.3978248,95.652077,540.50421,25.566429,57.349682,97.617279,278.68921,10.6574,7314.7388,653.9375,16331.9,0,0,13861.99,1507.229,1315.226,357.26871,21839.641,194.4409,125.2339,732.53589,91.948448,97.125977,3942.3889,19.472441,0.066136397,147.7486,172.7482,23.856331,15.32474,46.286011,1108.786,418.6243,1962.729,755.3623,544.04718,10.17555,0.0944805,0,0.2834416,0.56688309,29.69523,19.614161,10.82747,4.2516241,54.779812,0.170065,149.97839,57.463051,0.5952273,564.6156,59.50383,27.881201,9.2496433,26.879709,30.025909,10.62906,62.66893,3.3824029,97.475563,812.98602,9.2024031,30.20542,32.36903,43.555519,17.696199,0.0094480002,0.056688301,4.8468509,255.82491,0.3495779,82.61377,24.08309,5.0169158,689.79291,2.2202921,0,8.7866888,4.8468509,0.018896099,26.54903,0.0094480002,200.3271,407.4473,149.1942,173.63631,22.476919,1015.628,193.0237,276.96021,76.453644,6.4908118,11.25263,12.64149,607.65149,398.26379,0.94480532,0,22.25016,16.67581,4.1476951,99.195099,4.7996111,20.190491,240.3773,0.5574351,436.7619,0.0094480002,154.0694,2107.917,664.00909,0,47.381981,45.30341,1.946299,82.160263,0,2.995033,261.53149,0,0,7.435617,187.0714,178.14301,0.188961,42.620171,171.12309,423.7735,5.2153249,237.2973,0,0.51964289,0.1228247,0
"Luxembourg",245.8606,35.88763,0.1539934,0.1236363,0.42389569,2.0344789,0.0789285,1.1723371,0.0082791997,0.039188299,0.0292532,0,0.0027596999,0,0,10.03662,0.0055195,0.4945451,0.69159043,0.0960389,0.28977251,0.50723982,1.559252,3.2057121,8.3255777,0.1462661,0.0110389,0.43217501,5.5879169,31.575821,1.49357,3.350322,5.702723,16.2808,0.62259692,427.3212,38.202499,954.09662,0,0,809.80652,88.051102,76.834427,20.871349,1275.854,11.35908,7.3160658,42.794159,5.3715539,5.6740222,230.3112,1.1375639,0.0038636001,8.6313572,10.09181,1.3936681,0.89525902,2.7039909,64.774368,24.45569,114.661,44.127659,31.782801,0.59444761,0.0055195,0,0.016558399,0.033116899,1.734771,1.145843,0.63253188,0.2483764,3.200192,0.0099350996,8.7616167,3.356945,0.034772702,32.98439,3.476166,1.6287971,0.5403567,1.570291,1.75409,0.62094098,3.6610689,0.19759721,5.6944432,47.493992,0.53759688,1.764576,1.890972,2.5444779,1.033798,0.00055200001,0.0033117,0.28314909,14.94508,0.020422099,4.82623,1.406914,0.2930842,40.29715,0.12970769,0,0.51331133,0.28314909,0.0011039,1.5509731,0.00055200001,11.70295,23.80274,8.7158051,10.14369,1.3130831,59.332161,11.27629,16.17979,4.4663601,0.379188,0.65736961,0.7385059,35.498508,23.266251,0.055194799,0,1.299837,0.97418749,0.242305,5.794898,0.2803894,1.179512,14.04265,0.032564901,0.18620519,0.00055200001,9.0006104,123.1428,38.790878,0,2.7680171,2.646589,0.1137012,4.799736,0,0.17496739,15.27846,0,0,0.4343828,10.92856,10.40697,0.0110389,2.489836,9.9968748,24.75651,0.3046751,13.86272,0,0.0303571,0.0071752998,0
"France",14641.331,1379.9448,14.766717,61.377514,12.716303,20.003155,36.104183,45.372936,1.2475967,0.054717783,2.5167868,0.030415511,0.15682955,0.017996937,0.087383009,650.85443,0.56702429,18.580317,12.114347,7.5023646,10.46855,30.979551,5.8410664,159.65973,137.06494,6.6806231,15.616535,25.09322,108.63447,1703.5074,45.939732,23.623123,603.44983,357.172,63.413204,13609.694,1653.4547,9866.3438,16522.189,965.21289,0,4674.1108,8402.7393,1966.8997,0,473.4917,398.52582,1613.11,341.92358,268.90213,21911.352,54.272087,11.804157,655.28894,781.22351,22.528788,74.051262,457.51733,2620.8169,1390.5804,3159.583,2691.395,1581.2893,95.605347,0,0.12733118,1.2012514,3.4153485,1.0214889,13.329074,272.14966,6.4277959,74.868507,232.84537,482.61902,63.668617,35.911789,82.18866,12.008924,36.360268,36.849491,549.21844,479.93866,626.29486,19.62826,7.1844873,200.70274,65.620964,36.46524,45.463432,12.776582,11.981709,6.1385455,2.5455446,0.25881687,26.376818,43.038834,4.8173981,196.35326,36.70443,12.80577,754.57166,2.3533525,2.5682478,24.207691,109.65832,12.541987,232.4364,7.0173764,1333.2969,1424.355,689.43707,454.62073,35.359333,1034.0863,751.62848,836.03015,314.46741,192.50845,26.176401,16.232347,534.01807,1854.9358,46.561039,9.8010168,165.04257,7.4911704,15.411322,346.94064,11.617868,4.2999578,1719.8214,4.1560669,1674.444,10.464486,1237.6865,7849.4448,470.48337,0,174.73845,56.498871,3.1045032,59.137669,0.016000001,4.8169785,609.73969,0.10830563,0.25075045,23.806707,545.0918,691.59357,0.4903537,210.82347,415.93066,988.39911,12.791521,222.04341,1.8860632,0.44984171,0.021693584,0
"Switzerland",3717.0876,242.39531,18.042084,8.1134214,2.4495082,2.5828426,0.23442781,1.197018,0.24252135,0.015929654,0,0.00021982923,0,0.1023493,0.60000002,38.221176,0.066,19.759695,22.775093,3.2040212,8.9256678,30.261255,118.87529,44.228195,10.779113,0.40388238,0.59373963,8.0377302,18.212029,217.791,0.37843379,3.5900376,12.96692,69.864761,13.656893,3266.1165,330.72882,2363.3032,1900.079,111.0011,6321.6558,0,672.50604,213.9601,0,88.557632,72.366722,2239.4209,151.87679,124.32595,5908.6421,3.0544934,2.2071638,107.79755,84.591385,4.9911885,14.757377,24.841816,243.56441,384.35513,1164.4407,354.53928,573.10773,78.308189,0,0.1,0,0,3.3,0.69999999,6.3101149,1.1536359,0.36429423,0.030327514,15.130548,0.69999999,0.504691,0.7753619,1.1,17.929108,7.6477594,27.679806,29.877699,0.95623422,1.0315082,0,2.10712,3.103168,0.4446024,18.512072,2.4228151,1.4233299,0.41236714,0,0,3.1448708,1.7287288,0.017433414,18.366341,14.363743,5.1180477,721.30585,0.2,0,0.10507965,2.1713994,0,6.9053688,0.0031859309,22.926872,4.8773046,8.9355669,76.356934,3,44.903904,139.62875,0.83752644,14.413628,2.6573327,54.333012,0.30500191,237.23244,99.782951,11.400465,0,1.4316949,31.569151,0.28805402,15.545819,0.20022301,4.4724374,235.48877,2.5250547,366.71527,1.0154486,271.85678,2644.6401,150.80719,0,30.378992,2.2857316,0.53929782,12.117433,0.39199999,12.362198,195.29033,0.00044603032,0,10.608133,46.039906,117.25271,30.700001,22.057875,34.321552,70.808319,0.50019115,27.767693,0.77434814,0.40000001,0.060306031,0.23662037
"Spain",6443.1074,348.00482,2.4835765,91.21653,0.81941134,36.814377,2.2554929,14.411502,0.16895078,0,0.7095933,0,5.0431809,0.45616713,0.059132777,1139.7421,0,6.2342839,23.99946,5.4740057,13.262637,8.0842953,24.379599,132.95583,111.35546,4.0463715,0.26187372,63.12846,39.3064,939.9577,3.7844977,134.4088,262.87054,347.93726,23.703796,4639.9883,487.70178,2330.9294,2117.2419,123.6876,9774.9854,1111.5948,0,1661.0735,0,99.925941,98.26178,587.99097,64.640572,87.541847,7054.1938,1.0221523,10.145494,104.84241,171.89897,11.716737,40.353897,114.87809,1291.7893,475.90057,1418.891,372.41821,538.80939,54.055805,0,3.1002469,1.520557,18.888699,3.632442,7.095933,57.916328,2.67787,37.143829,31.45019,148.90477,65.088287,5.6936417,35.56414,9.64709,30.064793,33.325542,109.00705,1294.5178,18.398741,7.7210512,6.6228709,82.36351,23.256077,32.117546,22.445112,9.3176355,2.6694224,2.16257,0.67580312,0.18584587,2.1879127,13.608986,21.600359,0.87854409,31.762749,4.9502583,474.69257,1.3178161,0.34634912,1.4107391,9.6048527,0.059132777,4.6714892,13.355559,308.15778,590.1958,104.31022,768.54871,5.7020893,830.03833,166.92339,658.57019,128.2421,40.96212,1.4107391,1.5627948,173.79123,584.20648,0.41392943,0,107.36823,11.488653,2.6694224,104.36935,0.13516062,1.5543473,528.40204,0.10981801,678.59082,7.9491343,526.47601,3392.1262,186.2598,0.016895078,97.222733,13.879307,1.8753537,8.7769938,0.042237695,1.3347112,196.60803,0.033790156,0.14360817,4.0379238,181.21661,189.93448,0.016895078,64.268883,148.98926,244.08321,25.13143,87.339111,6.9269824,0.19429341,0,0
"Portugal",841.43335,158.56973,6.3364906,21.925083,0.013588095,1.0333635,0.40000001,2.6620004,0.31247631,4.4365916,0.0023449215,0,0.039244231,0.016377624,0,69.33931,0.69176227,2.3100498,3.6072853,3.0786788,7.4179821,8.3048191,9.9595957,18.968298,4.9950323,0.030099804,5.7036414,6.9083633,20.374249,329.0686,0.57803172,28.479307,50.060959,56.169132,16.896957,1398.8922,64.480049,1028.3815,701.68793,40.99205,2191.4773,389.97812,2758.395,0,0,25.403051,11.42155,143.14592,3.7769785,14.599753,1712.6553,0.060568895,0.00044050091,8.2906647,33.134266,1.0836283,3.6743701,5.2609267,59.834675,118.62519,294.45453,169.05357,174.3577,71.171455,0,0.37920165,2.2799661,0.50280076,0.056195505,7.5953717,3.7538638,15.936559,7.2187443,22.889906,30.511032,0.46490774,6.5842457,22.279251,0.15748325,2.8018932,13.692386,21.00432,343.70074,13.172997,0.076390155,15.15559,36.2658,7.6080809,5.2549696,5.555119,19.113817,0.1476194,0.012602534,0.0022591404,0.090000004,0.38984004,51.614586,11.422989,6.5928965,35.237007,5.9484138,144.49309,0,0.020772209,0,3.1324596,0,9.4857502,0.10185571,26.926817,134.09,5.9416556,36.502773,3.1458743,84.564682,37.678631,231.92387,117.54566,2.8500435,0.0099999998,0,22.640528,170.52322,0.3429929,0.24056359,22.072893,3.7031355,18.197918,149.22354,0.093952835,0.059999999,48.766354,0.13629931,83.948502,0.28864706,50.355141,582.2749,27.947233,0,47.302906,2.9597685,0,2.9508514,0,0,98.197372,0,0.0037986052,0.81794572,21.414137,21.560696,0.0051795891,8.3855009,24.512712,59.450542,0.4957251,12.232291,3.7845175,0.36336267,0,0
"German Federal Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17577.539,1026.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"German Democratic Republic",55.437,62.273998,0,363.94,0,0,0,0,0,0,0,0,0,0,0,6.4530001,0,0,0,0,10.907,35.805,0.745507,11.494,0.12,0,0,12.018,27.559999,81.783997,0,0,41.476002,14.16,5.888,299.771,2.76,439.871,234.9447,13.72528,749.62,832.974,77.585999,4.5929999,0,0,1654.384,793.052,1316.387,1754.5861,335.974,5.0510001,41.810001,435.14001,59.106998,8.276,715.526,721.617,8320.1387,106.091,207.689,29.805,92.112999,0.15899999,0,1.497,0,0,0,0,0,0.012,0,0,1.1002891,0,0,0,0,13.936,0,8.8439999,0,0,0,0,1.422539,0,13.551,0.13949385,0,0,0,0,0,9.6009998,14.155,10.009,18.364,9.4659996,0,0,0,0,0,5.9039998,0,0,0,19.549,15.537,6.329,0.001,2.3873978,72.588997,7.4710002,41.097,17.795,41.299999,0.022,0.097999997,0,0,0,0,0.015,0,0,0,0,4.395,319.108,17.792,4.3759999,27.457001,5.1999998,119.036,94.155998,0,0.63999999,0.30700001,0,0.759,0,0,4.5819998,2.198,0.426,68.706001,7.2449999,2.7739999,0,0.001,12.462,37.067001,5.408,1.972,0,0,0,0
"Poland",154.67047,21.615025,2.3250673,17.066544,0,0,0,0,0.004384229,0,0,0,0,0,0,1.697559,0,0,0,0,1.647,16.6999,3.1856937,4.1999488,3.124548,0,0,0.1498071,9.4020004,185.66144,0.000099999997,0.449,0,12.350677,17.572525,507.44708,9.2421808,340.10797,165.6338,9.6761932,355.39517,617.33899,47.481205,3.1589425,0,1684.2111,0,677.87097,180.82327,646.74323,470.63962,0.14904277,8.2821922,467.59534,37.486931,1.7839273,142.27165,117.62608,2055.1104,77.340973,196.68755,85.040749,111.00782,14.418933,0,0,0,0,0,0,0,0,0,0,0.06896399,0,0,0,0,3.5854342,13.374104,11.633,2.2541003,0,0,0,0.70688087,0,0,2.7645524,0,3.3567226,0,0,0,0,0,0,0,2.3103628,0,0,0,0,0,0.092364058,0,0,0,18.423216,1.6027831,2.3923275,0.085604057,1.5381763,27.827433,49.944614,162.24033,11.678075,0.77655107,0.0068788971,26.547194,22.515394,0,0,0,0.00076432194,0,0,0.17273675,0,0.0015286439,350.09384,4.0050468,0,17.361572,14.620714,154.69646,81.070099,0,1.5890253,6.871254,0,7.0715065,0,0,2.9541042,0,0,34.632191,1.4659694,16.523876,0,0.060743,16.397762,119.54988,11.619736,4.9214687,0,0,0,0
"Austria",1409.5844,182.67847,1.1053865,4.710269,0.38070643,0.10944271,1.8702761,0.8396402,0.023052504,0.037639827,0.075884312,0.12138467,0.19643757,0.1090648,0.056686487,51.706615,0.026226947,12.048675,9.7823486,6.2447343,12.914995,30.991636,18.532248,34.908974,4.9433637,0.10966945,0.36483422,15.27459,16.827648,208.40605,4.7151818,6.0256224,24.466114,17.571676,11.427164,975.53058,146.0872,1070.2285,986.97192,57.6581,1713.9652,1609.7446,332.41251,219.32417,0,172.5594,328.83066,0,592.51514,509.0423,3489.7527,5.0468354,6.9484029,453.57904,166.24725,5.3695707,36.60957,67.897186,644.13336,311.26321,691.69348,152.36911,272.47925,2.9425578,0,0.40489268,0.035447948,0,0.049506199,0.044215459,0.32621184,0.016552454,0.009976822,0.39400887,15.237857,2.2530234,0.082459942,0.23914139,0.093570493,5.975738,2.2729013,4.699234,65.065353,0.60646981,0.53973091,1.8458631,0.13521616,4.9099565,1.0229266,6.1383152,3.487277,0.23422857,0.014209412,0.014587322,0.0041570091,19.748966,0.51486444,0.050639927,0.34344453,12.074977,1.7655951,170.1497,0.065302834,0.067343548,0.30565354,8.3946638,0.044462953,1.4281971,0.075430818,15.009523,264.92657,20.140558,152.16678,0.73299408,138.43611,169.09065,0.44366622,78.325157,23.770004,0.2932581,1.0009322,60.02895,28.310366,37.20644,0,11.346216,1.3800514,0.0023430414,2.728056,0.065227248,1.8686134,217.36826,0.027965333,320.293,1.1469566,259.30688,1924.1302,92.556709,0.025017636,22.690315,2.4453795,0.37594476,6.7135696,0.0064244685,3.7294416,86.577042,0.020255972,0.067192383,3.6886275,75.628464,126.7299,0.01564547,25.157991,28.832182,25.636576,4.6573615,19.70188,0,0.0040058452,0.0055174846,0
"Hungary",221.80069,7.6768241,0,10.87522,0,0,0,0,0,0,0,0,0,0,0,1.6358025,0,0,0,0,0,4.3249559,0,12.554893,0.27900001,0,0,3.8893437,39.590164,116.64605,0,0,16.651243,5.4216347,10.903803,193.81029,14.615983,180.51743,136.9873,8.0026884,195.63509,257.17368,34.988548,6.7060509,0,547.04608,290.2421,751.93097,0,452.35303,296.16022,0,6.6736913,304.14703,18.825357,2.4925263,76.508743,141.85883,1958.5645,67.713722,115.7975,14.524844,53.276123,0.95738244,0,0,0,0,0,0,0.06807059,0,0,0,4.8882241,0,0,0,0,0.48621184,0,4.7215405,6.2411904,0,0,0,0.046393953,0,0,0.0019367068,0,0,0,0,0,0,0,0,0,4.209558,0,0,0,0,0,0,0,0,0,14.292557,6.1405525,1.6308681,0,0.088535093,1.5061948,29.507349,2.2142227,12.446743,1.3540365,1.5662838,0,18.80381,0.097187042,0,0,0.53641605,0,0,0,0,0,91.657867,4.7217631,0,17.700188,36.134739,140.53839,73.599945,0,9.8582487,0.083529949,0,0.62565392,0,0,9.1117954,0,0,14.46688,13.415079,15.972313,0,0.28562,26.965221,10.397229,1.9841697,2.4196448,0,0,0,0
