"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"United Arab Emirates",622,16,0,0,0,0,0.0089999996,0,0,0,0,0,0,0,0,0,0,0.99000001,0,0,0,0,0,0.07,0,0,0,0,0.07,41,0,0,22,0.49000001,0.13600001,722,15,185,86.422546,4.5774498,342,90,71,3.01,0,5,3,36,0,8,298,3.4000001,0,13,24,13,0,4,1,17,49,18,53,0,0,0,0,0,0,0,0.00039849314,0,0,0,0,0,0,0,0,0,0,0,0.50760919,0,0,0,0,0,0,8,3,0,0,6,0,0,0,3,0,0.093000002,0,0,0,0,0,0,0,0.171,0,2,0,6.48,0,45.414001,93,48,12,9,8,48,31,0,188,0,32.630001,16,130,46,0,7,0,143,0,0,0,197,1174,229,0,98,4,0,14.988,0.0060000001,0,119,0,0,0,28,110,0.0099999998,25,44,162,0.068000004,14,0,0,0,0
"Oman",182.2547,4.9347887,0.0026179249,0,0,0,0.060212273,0.0078537753,0,0,0,0,0,0,0,0.0026179249,0,0.28273588,0.0104717,0,0,0.18587267,0,0,0,0,0,0,0,11.508398,0,0,3.2933495,0.0942453,0,430.63297,7.5474777,95.973129,23.42906,1.240942,85.564262,22.828306,22.0534,1.8691984,0,0,0.1,8.1783972,0,0,78.113647,0.44242933,0,2.515826,4.7672415,5.584034,0,0.04712265,0,12.76762,42.04911,5.9557796,18.291441,0.0052358499,0,0,0,0,0,0,0,0,0,0,0.091627374,0,0,0,0,0.0052358499,0,0,0,0,0,0,0,0,0,1.1623586,1.9686795,0,0,0,0,0.0104717,0,0.018325474,0.0209434,0.012,0.0026179249,0,0,0.052358501,0.18063682,0.034033027,0,0,0,0.23561324,0,0.27750003,0,0.13089626,0.10733493,2.5838919,0,0.54714632,0.65448123,0.89533037,0.35341987,0,14.7363,1.0959105,1.0969106,4.6651425,10.796323,8.9480677,447.81177,0,0,9.9376431,0,13.443045,0,26.946302,345.10272,53.785267,0,22.082197,1.1440332,0.68589634,1.3665569,0,0.034033027,12.495356,0,0,0,13.906418,36.478168,0,1.6545286,6.8170767,48.570362,0.078537747,11.827785,0,0,0,0
"Afghanistan",8.3599997,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098999999,0,0,0,0,0,18.59,2.2,3.8499999,2.5072041,0.13279641,14.19,4.8400002,0.31900001,0.671,0,5.3790002,0.53570002,1.1,0,55.843895,5.0599999,0,0,2.5409999,0.066,0.0154,0,0,0,0.264,0.55000001,2.563,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024662525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019194476,1.562,0,0.2112,0,0,0,0,0.22,0,0,0.47876456,0,0,0.85783368,0.20733966,0,76.120003,0,6.8200002,0,71.5,129.91,16.189255,0,29.128,1.518,0,1.2386,0,0,5.9619999,0,0,0,4.862,57.75,0,0.033,3.3101463,0,0,0.50599998,0,0,0,0
"China",4718.2002,1011.8,0,84,0,0,0,3,0,0,0,0,0,0.80000001,0,99.099998,0,0,0,0.2,1.876,0.40000001,1.5,2.0999999,53,0,0,2.3,82.400002,710.20001,0.80000001,0,181.5,348.39999,64.300003,1016.5,7.5999999,280.70001,345.3103,18.28968,742,536.40002,388.70001,20,0,295.10001,548.59998,302.10001,203,302.5,1141.4,14.7,13.1,122.1,21.1,1.5,78.900002,552.5,1472.1,113.5,300,99.900002,149.2,0.1,0,0,0,0,0.2,1.1,1.1,3.205271,0.003,0,22.4,0,0.47645918,0,0,36.799999,1.5,0.026000001,0.40000001,14.4,0,0,0.1,20.700001,0,7.9000001,0.1,0,0,4.5,0,1.1,0.1,2.2,10.2,54.299999,0,0,0,0,0,1.6,0,0,0,15.1,2.0999999,52,3.5,2.2,0.30000001,118.7,5,0.2,0.30000001,0,21.6,0,52.200001,0,0.93000001,26.299999,3.0999999,27.4,10,0,0.2,0,3.9000001,0,280.70001,0,12463.2,38.599998,0,25,28.9,57.299999,22.9,0,3.5,287.20001,0,9.6999998,0,179.7,552.79999,0,136.39999,324.39999,1403.1,14.3,214.3,1.4,0,3.7,0
"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0.055,0,1.54,0,0.44,0,0,0.55000001,1.4299999,0.154,0,0,15.1844,6.5604,2.8599999,6.9299998,16.511007,2.53,0,0,1.375,0,0,0,10.698047,0,0.66000003,0,0.022,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9757595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,1.375,0.098999999,0,0,0,0,0,0,0,0,0,0,0
"Taiwan",5524.2998,429.39999,0.001,0,0,0.02,0,2.24,0,0,0,0,0,0,0,0,0,4.4067998,3.1559999,0.109,0,1.956,0,0.25999999,3,0.003062516,0,36.799999,36.16,162.06,0.0040000002,0.037,61.400002,23.469999,17.754999,282,14.55,286.89999,0,0,307.70001,146.7,61.150002,3.9100001,0,2.2460001,13.642,30.9,0,2.8685791,219.2,0,0,0,4.0700002,1.323,0,0,0,31.32,96.800003,31.450001,55.560001,0.228,0,0,0,0,0,0,3.7994733,4.1870656,0.0049999999,0,0,0,20.692766,0,0,0.059918724,0,5.2470002,0.72135502,71.909088,5.818182,1.0909091,0.08114244,0,0.36363637,0,0,0,0,0,0,0,8.818182,0,0,2.733,0.57200003,0,0,0,0,0,0,0.02,0,1.83,0,0,0,0,22,3.0999999,12.181818,0.21799999,0,0,7.7790465,24,774.90002,0.54545456,0,402.72726,10.439461,30.545454,246.09091,85.132301,0,0,0,0,0,341.60001,7902.2002,49.9174,0,0,0,0,1.255,0,0,140.34,0,0,0,340.07001,503.60001,30.24,123.48,316.60001,744.07001,3.5369999,76.010002,0.17133969,2.756,2.8970773,0
"North Korea",0,0.99000001,0.073700003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52139997,0,0,0,0,0,0,0,0.03144183,0,0,4.1690001,0.94599998,0,0,0,2.4200001,0,0,0,4.0700002,0.9402014,0.0497986,10.45,5.7199998,1.529,0.11,0,12.4894,18.5207,3.74,4.3119998,11.080721,18.370001,0,0,0,0.044,0,0,21.137323,0,0.16500001,2.53,3.1789999,2.0020001,0,0,0,0,0,0,0,0.42176801,0,1.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67430001,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,14.289,0,0,0,0,0.22,0,0,0,0,0,0,0,0,280.82999,0,0,0,0,203.72,10.912046,0,0.25299999,0.077,4.0398345,0.0242,0,0,14.19,0,0,0.303,1.408,26.664,0,0,4.0748525,30.469999,0,0,0,0,0.0264,0
"South Korea",6547.6001,709.29999,0.40000001,0,0,0.69999999,0,0,0,0.1,0,0,0,0,0,174.89999,0,5.0999999,4.9000001,1,1.1,2.5,226,11.7,6.6999998,0.5,0,299.29999,112,184.3,0.30000001,4.3000002,128.60001,86.699997,2.5999999,524.70001,20.6,184.7,145.9686,7.7313638,705.79999,191.8,51.200001,16.299999,0,1.347,0,116.6,0,0,309.70001,0,0,1.3200001,24,4.8000002,0,0,0,93.699997,179.7,102.8,114.5,1.5,0,0,0,0,0,1.6,0.80000001,0.1,0,0,1.1,0,0.1,29.5,0,3.4000001,0.2,43.799999,0.065132804,58.599998,0.89999998,0,0.5,9.1000004,0.89999998,1.1,0.0040000002,0,0,0,0,0.60000002,0,0,6.5,4.5999999,0,0.89999998,0,0,10.2,0,0,0.0080000004,0,1.6,1.5,0.0099999998,82.900002,0.30000001,0,7.6999998,0,43.900002,2.9000001,0.1,10.5,16.5,690.59998,1.6,0,215.8,26,64.699997,357.20001,439.60001,0,0,0,471.39999,0,0,10869.3,126.8,0,103.8,1.3,4.5,11.6,0,0,276.70001,0,0,20.216999,901.70001,215.10001,120.8,121.9,428.39999,1079.6,83.300003,120.9,0.2,4.3000002,0.40000001,0
"Japan",29409.5,4935.7998,57.299999,132.39999,2.4000001,10.9,10.6,17.799999,3.9000001,2.5,0.1,0,1.2,0,0,1455.3,0.30000001,58.299999,100.5,34,42.400002,13.9,85.800003,271,338.29999,11.5,28.200001,78,328.70001,1894.2,9.1000004,6.1999998,539.59998,507.60001,19,3588.3,279.60001,581.20001,654.62708,34.672932,1869.5,2599.7,383.79999,83.699997,0,52.099998,56.200001,273,61.700001,57.700001,1506.8,1.1,5.1999998,24.299999,73.199997,2.2,18,96.199997,1987.6,289.79999,579.79999,260,787.5,60.700001,0,0,0.30000001,0,8.8999996,2.7,27,1.2,138.39999,90.919617,43.700001,1,2.5999999,97,0,74.699997,5.4000001,41.5,5.1999998,16.200001,5.5,1.4,5.5,56.5,18.4,13.2,23.1,1.9,2.0999999,0,0,43.900002,1,17.6,202.60001,62,15,2266.1001,0,0,9.1000004,44.799999,0,1.4,0.1,178.10001,128.89999,2.3,8.1000004,43.299999,1408.8,105.3,971,258,7.0999999,1,30.4,324.70001,5278.5,1.2,32.799999,1170.3,293.10001,1143.3,6021.7998,1634.6,1.1,5726.5,6.9000001,4719.7002,169.7,5333.6001,0,1309.2,0,355.20001,83.099998,49.200001,90.199997,1.2,1.6,1401.2,0.2,1.4,83.5,3986.3,1475.2,1301.6,1235.1,7385.5,7046.2002,297.39999,963.5,1.5,31.1,19,1.3
"India",1429.7628,306.37943,0.011,0.93570346,0,9.2539482,0.0079296902,5.661799,0.0080000004,0,0,0,0,0,0,19.419811,0.0060000001,0.032900002,0,0,0.01585938,0.031718761,0.013,9.7059402,14.210005,0.14273442,0,0,4.8926187,212.4364,0,0,0,32.630676,0.45199233,1176.4647,9.1429329,258.61893,772.44672,40.913349,515.59637,241.76039,153.21747,15.748364,0,66.427017,81.374481,51.098923,34.073879,58.180138,310.85971,0.61058611,0,76.545296,2.0220709,0.38062513,34.605167,108.1134,698.17749,66.712486,235.45628,35.659817,76.006081,0,0,0,0,0,0,0,45.801891,0.039648451,0,0,0,0,0,0,1.2211722,10.689222,3.7586732,0.63,0.57093769,0,0,0,3.1798058,40.362122,0.14273442,7.9455495,30.037666,0,0,0.031718761,0,0.11894535,0,0,61.137909,9.3173857,0.79799998,0,0.38062513,0.071367212,0.01585938,7.4221897,0,0.01585938,1.895196,156.35764,0.68195337,15.914888,22.25864,1.79211,281.17096,64.167053,102.78465,137.6277,0,0.0079296902,120.12688,25.454306,639.91803,0.023789071,0.090000004,242.16481,83.808891,29.331924,341.50797,229.19977,19.507038,142.52032,0,107.42352,18.618912,250.9509,1931.165,0,0,14.630279,7.8979712,28.586533,9.7852373,0.023789071,40.488998,56.713142,0,0,4.6943765,394.74789,252.64786,0.0079296902,5.0512128,77.251038,332.09543,1.5780083,38.871342,0,0.090999998,0.063437521,0
"Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pakistan",705.48999,55.5,1.89,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0.69,0,0.18000001,0.029999999,0.02,2.1900001,0.16,0.090000004,0.2,0.31,0.029999999,0,0.0099999998,1.26,58.290001,0,0.0049999999,0,10.62,0.0070000002,364.07001,14.82,159.58,54.921059,2.9089451,125.16,138.86,32.639999,0.88,0,12.51,15.62,13.68,13.63,20.290001,205.97,0.41999999,6.0500002,23.469999,3.1800001,1.15,9.7799997,9.5100002,34.200001,14.83,40.630001,20.01,19.120001,0.02,0,0,0.69,0,0,0,0,0,0,0,0.039999999,0.16,0,9.4799995,0.40000001,0.029999999,0,0,0.099498264,0.02,0,0,0,0.49000001,0.22,83.290001,4.54,0.02,3.1700001,0.029999999,0,0,0,0,0.22,0.35600001,2.04,0,0,0.07,0,0.33000001,0.0099999998,1.28,0.22,0.31,0.50999999,0.14,0.02,0.25999999,69.470001,13.97,0.69999999,0.68000001,0,0.039999999,8.0699997,0,308.17999,0,0.14,282.97,8.0699997,6.5599999,113.84,0.38,15.93,161.97,0.12,0,0.029999999,105.34,874.53003,12.78,0,0,43.889999,5.1599998,35.259998,1.39,1.73,32.91,0.25999999,0.090000004,0.25999999,178.8,79.830002,0.13,1.99,22.549999,107.05,0.20999999,14.53,0,0,0,0.02
"Bangladesh",211.02,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25999999,0,2.6400001,0,0,0,0,0,0,0,0,0,0,1.11,2.4400001,0,0,0.5,0.029999999,0,90.830002,0.81999999,56.27,6.8948102,0.36519,54.82,44.639999,3.6400001,0.44,0,5.5999999,19.559999,1.85,4.6399999,14.13,6.96,0.43000001,0,1.4,1.5599999,0,21.67,4.8800001,86.330002,3.45,17.92,25.129999,68.599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0.0099999998,0,0,0,0,0,0,0,0,0,0.31999999,0.18000001,0,0,0.001,0,0,0,0,0.72337896,0,0,0,0,0,0.14,0.22,0,0.0020000001,0,5.04,0,1.66,0.0049999999,2.8299999,12.74,3.8099999,0.27000001,1,0.07,0,3.5,0,75.489998,0,0,27.59,0.56,1.72,120.35,1.1571229,0,74.029999,0,0,21.16,58.580002,318.78,57.220001,0,26.33,0,3.21,7.5500002,0,0,26.040001,0.02,0,0,20.27,183.99001,0,1.33,30.629999,27.959999,0,2.0699999,0,0,0,0
"Myanmar",18.306961,0.82329178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040683779,0,0,0,0.039999999,0,27.568069,0.031437468,6.1909618,2.355252,0.1247481,7.5057874,2.4106989,0.099490337,0.0025889678,0,0.33175772,0.032177173,0.51631415,0.00036985255,9.4009123,3.4451764,0,0,3.5161881,0.0081367558,0,0,5.638772,8.2662048,0.075819768,2.1995132,6.5974298,0.99675262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034000002,0,0,0,0,0,0,0,0,0,3.3652883,0,0,0,0.0018492627,0.05547788,0.0062874933,0,0.61617434,0,0,0,0.4090569,0,0,0,0,0,0,0,0,0,9.6128378,0,0,5.1838531,0.21562403,118.7737,1.4450139,0,0.048450682,1.9184252,0,0.00073970511,0,0,1.6632268,0,0,0,7.9111462,17.769566,0,0.097641073,0.05547788,4.8339729,0,0.26666367,0,0,0,0
"Sri Lanka",117.582,20.948999,0,0,0,0,0,0,0,0.017999999,0,0,0,0.013,0,0.454,0.0060000001,9.3990002,0.001,0,2.1889999,0,0.0060000001,0.032000002,0,2.197,0,0,0.13699999,12.014,0,0,7.0640001,6.0450001,0.001,102.73,2.1389999,21.903999,12.18463,0.64537019,25.042999,25.707001,9.5629997,0.43200001,0,0.77399999,1.092,4.1719999,0.54400003,0.653,16.370001,0.016000001,0,0.86500001,1.045,0.45899999,0.107,1.572,21.33,1.5829999,25.486,5.5679998,5.7490001,0.011,0,0,0,0,0,0,0,0,0,0,0.024,0.016000001,0,0,0,14.262,0,0,0.010259199,0,0,0,0,0.025,0.105,3.1589999,0.102,0,0,0,0,0,0,0.1,0.055,1.4630001,0.0080000004,42.631001,0,0,0.043000001,0.001,0,0.0080000004,0,0.32300001,0,0.075999998,0,0.205,38.605,4.0560002,3.563,20.207001,0.023,2.5650001,0.75400001,0.62400001,11.451,0,0,1.877,0.243,1.807,102.113,7.3790002,0.003,87.130997,0,87.052002,2.303,69.847,318.86801,79.198997,0,46.101002,0.34299999,2.7609999,0,4.553,14.081,39.668999,0.0040000002,0,1.123,41.804001,71.846001,0,1.209,15.306,27.367001,0.017000001,20.285,0,0,0.0020000001,0
"Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,1.044668,0.0553318,0,0,0,0,0,0,0,0,0,0,0.66000003,0,0,0,0.264,0,0,0,0,0.22,0,3.2119999,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,7.8099999,2.0411022,0,0.121,0.033,2.9928117,6.4856,0,0,1.65,0,0,0,1.1,39.952,0,0.022,0,0.55000001,0,0.044,0,0,0,0
"Nepal",8.4700003,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6999998,1.276,2.4200001,7.9394779,0.4205218,4.8400002,1.21,2.079,0,0,0.1287,2.1273999,0,0,0.80720478,2.75,0,0,0,0,0,0,3.0999999,0,0.583,0.88,0.57200003,2.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.209999,0,0.33000001,0,17.379999,72.82,90.253357,0,0.45100001,11.121,0,0.0473,0,0,6.4239998,0,0,0,0.41800001,19.283001,0,0.011,0,1.881,0,1.9579999,0,0,0.0077,0
"Thailand",1311.97,113.38,0,0.0099999998,0,0,0.02,0.0099999998,0,0,0,0,0,0,0,29.48,0,0.23999999,0.37,0,0.45300001,0.91000003,7.6199999,0.72000003,15.65,0,0,0,0,80.830002,0,0,6.52,14.74,0,294.69,7.6500001,92.690002,104.7042,5.5457568,150.39999,151.41,38.049999,5.0300002,0,32.060001,10.83,15.44,9.8199997,15.41,98.190002,0.050000001,0,5.6300001,3.49,1.33,5.6900001,22.76,21.309999,10.96,103.85,34.869999,56.200001,0.11,0,0,0,0,0,4.6799998,0.0011319516,0.40000001,0,0,11.24,0,0.15000001,0.0049999999,0,12.52,1.05,0.19,0.050000001,0,0.19,0.1,0.0099999998,2.28,0,3.0699999,0.92000002,0,0,0,0,0,0,2.22,15.54,2.3299999,0,0.17,0,0.31999999,13.21,1.59,0,0.50999999,14.95,1.1799999,0,0,0.001,61.119999,10.09,1.95,0.0099999998,1.02,0,0,0,23.129999,95.980003,0,0,62.200001,3.8599999,48.759998,58.93,171.86,0.02,263.10001,0,331.97,8.0299997,218.10001,2420.8301,54.369999,0,40.279999,2.51,32.630001,6.5599999,22.299999,0.059999999,0,0,1.28,1.72,384.79001,600.87,179,70.730003,61.93,161.12,0.25999999,31.42,0,28.940001,0.57999998,0
"Cambodia",0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.11,0.1044668,0.0055332002,1.1,0,0,0,0,1.0944999,0.2332,0,0,1.3942628,0.44,0,0,0,0,0,0,0,0,0.044,1.1,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,1.87,0.17445318,0,0.066,0,0,0,0,0,0,0,0,2.6960001,1.232,0,0,0,0,0.022,0,0,0,0,0,0
"Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0899999,0,0.22,0,0,1.21,0.33000001,0.242,0,0,1.5411,0.78320003,0,0,1.1007339,1.4299999,0,0,0,0,0,0,0,0.0078246957,0.011,1.4299999,0.022,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094874434,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41,0,0,0,0,0,0,0,0,32.889999,0,0,0.10221009,0.121,0,0,0,0,0.077,0,0,0,0,0,0
"Vietnam",0.67500001,0.022,0,5.7010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34999999,0,0,0,0,0,0.63800001,0.07,2.1530001,1.253602,0.066398203,28.931,0.207,0.31,0,0,58.400002,35.971001,0.0049999999,37.389,60.952,0.021,0,3.2349999,0.015,0,0.011,9.8339996,2.9119999,1436.8879,2.862,16.209,0.142,0.21799999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33899999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80000001,0,0,0,0,0,0,0.0078537753,0,0,1.234,0,0,6.164,121.664,5.796,0,0.029999999,0,1.2762125,0.001,0,0,0.003,3.3610001,3.5369999,0,0.192,30.764,0,0.029999999,16.660999,9.6879997,0,0.44999999,0,0,0,0
"Malaysia",2033.86,126.76,0.02,8.9799995,0,0.43000001,0,1.01,1.926,0,0,0,0,0,0,2.3299999,0,0,0,0,0,0.0089999996,1.41,0.059999999,0.050000001,0.090000004,0,1.21,0.41,60.5,1.6799999,0.5,14.78,30.9,0.93000001,491.95999,9.04,93.720001,73.10778,3.872221,229.38,100.18,19.889999,2.9400001,0,2.8099999,11.52,18.860001,1.61,3.53,137.28999,0.0099999998,0,3.5699999,1.22,0.64999998,0.85000002,1.48,11.43,19.309999,117.53,15.37,36.369999,0.1,0,0,0,0,0,0,0,0,0,0,5.5900002,0,0,0,0,4.2211704,0.15000001,0,0.79000002,0,0,0,0,5.3000002,0.02,2.77,1.95,0,0,0.02,0,0.23999999,0,0.81999999,8.1000004,2.5699999,0.079999998,0.16,0,0,0.0099999998,1.14,0,0.2,0,0.85000002,0.0099999998,0.029999999,0.039999999,0.029999999,16.959999,2.8299999,0.62,0.99000001,0.1,0.02,5.9499998,0.079999998,52.220001,0.07,0,113.54,2.0699999,4.3400002,3.5,43.09,0,281.51001,0,352.20999,2.01,245.3,2220.5801,85.209999,0,12.02,3.1400001,10.04,5.3099999,0,0.059999999,429.09,0,0.13,16.52,0,1629.83,1.3200001,125.42,143.89,458.44,1.49,84.489998,0,0.0099999998,18.549999,0
"Singapore",3819.3201,103.15,0.001,0.2,0.073476985,0,0.001,0.0099999998,0.001,0,0,0,0,0,0,8.0200005,0,0,0,0.068000004,1.109,0.122,28.309999,3.9400001,0.19,0.011229225,0,1.1799999,0.38,65.760002,0,1.26,18.58,14.01,4.2600002,866.16998,17.889999,229.67999,101.0194,5.3505869,446.45001,230.89999,47.130001,6.8699999,0,13.3,6.4200001,45.27,2.3699999,13.68,339.79999,6.8800001,0,4.4000001,4.48,4.3200002,1.08,9,35.889999,40.610001,146.47,197,64.839996,0.93000001,0,0,0,0,0,0,0,0,0,0,50.75,0,0,34,0,5.48,0,0.115,0.23999999,0,0,0,0.026277445,0,15.45,8.6199999,27.42,0.66500002,1.812,0,0,0.02,0,22.52,0.090000004,1.949,0.294,0,0,0,0,18.969999,0,0.83999997,0.1,0.73000002,8.1700001,0.039999999,7.4699998,1.02,951.31,4.5900002,1.84,36,0.15000001,0.079999998,0.75999999,30.040001,629.64001,8.6199999,3.3699999,960.41998,189.37,94.029999,316,39.84,0.07,1430.1,0,1029.86,8.2600002,592.03998,5078.23,160.21001,0,36.049999,13.45,63.630001,16.450001,0.47,2.01,737.41998,0,0,63.729,3400.24,0,137.84,184.17999,1238.9,444.85001,22.32,92.650002,0.21036837,0.405,0.14,0.1
"Brunei",79.849998,0.66000003,0,0,0,0,0.081,0,0,0,0,0,0,0,0,0.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68000001,0,0,0,0.02,0.029999999,51.66,0.079999998,21.82,12.13715,0.64285511,10.25,2.0999999,0.34999999,0.050000001,0,0.23999999,0,0.36000001,0.039999999,0.02,14.69,0,0,0.029999999,0.60000002,0,0,0,0.0099999998,0.11,2.3399999,0.2,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.940001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0099999998,0,0,0,0.11,0.0099999998,0,0,0,0,0,0,0,0.43195763,0,12.37,0,15.39,0,5.8000002,115.54,1.47,0,0.12,0,0.029999999,0.059999999,0,0.0099999998,20.34,0,0,0,38.450001,168.17999,0,1.34,4.2800002,16.809999,0.0099999998,1.8200001,0,0,0,0
