"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Colombia",1535.45,232.32001,1.1900001,0.2,0.02,0.38,0.31999999,0.56999999,0.039999999,0,0,0.029999999,0,0,0,111.75,0.056000002,0.5,0.67000002,0.28999999,0.0099999998,1.3200001,84.029999,0,387.39001,0.57200003,0,68.879997,92.870003,178.84,5.5300002,1.52,48.779999,45.610001,8.7200003,92.540001,5.3299999,40.91,32.945728,1.6642669,188.25,81.900002,90.629997,0.55000001,0,16.15,29.77,11.91,3.1500001,6.23,91.260002,0.029999999,0,5.6199999,0.02,0,0.33000001,11.8,5.0999999,21.540001,83.690002,2.22,26.58,0.25999999,0,0,0,0,0,0,0,0.0099999998,0,0,0,0,0,0,0,0,0,0.059999999,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060000001,0,4.8499999,0,0,0,0.059999999,0,0,0,0,0,0,0,0,0,1.09,0,0.029999999,0,0,0,10.39,0,0,0,0,0,0,0.029999999,0,0,2.1300001,0,4.2800002,0.37,6.8400002,431.20999,0.87,0,0.15000001,0.14,0,0.25999999,0,0,0.02,0,0,0,0.62,14.31,0,0,0.80000001,0.86000001,0.38,0.43000001,0,0,0,0
"Venezuela",3734.5,293.70001,0.77700001,2.2,0.54893929,31.9,1.1,9.8999996,0.048,0.000059259259,0,0,0,0,0,62.700001,0.0020000001,5.5,0.022843378,0.105,0,2.2,92.400002,124.3,0,4.0970001,24.200001,3.3,49.5,402.60001,1.1,25.299999,45.099998,138.60001,8.8000002,188.10001,17.6,181.5,96.333656,4.8663349,261.79999,80.300003,167.2,7.6999998,0,0,3.3,13.2,1.1,11,330,0.0099999998,0,1.1,1.1,0.052999999,1.1,1.1,0,27.5,48.400002,11,55,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7690001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094999999,0,0,0,0,0,0,0,0,0,1.91,0,4.0999999,0,0,0,2.2,0,0.029999999,0,0,0,8.8000002,6.5999999,0,0,0,0,0,0,0,0,14.3,0,29.700001,0,40.700001,370.70001,1.1,0,0.0099999998,0,0,0.118,0,0,0.090000004,0,0,0,1.34,5.5,0,0.85000002,11,9.8999996,0,30.799999,0,0,0,0
"Guyana",38.979,6.9349999,0.001,1.811,0.026000001,0.090000004,3.8729999,80.155998,0.97100002,0.088,0.0040000002,0.155,0.105,0.0040000002,0.0020000001,2.3659999,0,0,0,0,0,0.0040000002,0.082000002,0.048999999,1.015,0,0.26899999,0,0,2.872,0,0,0,0.0049999999,0,20.635,0.014,2.8770001,0.83768398,0.042316001,1.559,0.498,0.0049999999,0.033,0,0.88499999,0,0.105,0.131,0.015,1.242,0,0,0.055,0,0,0.16599999,0,0.041000001,0.07,0.079999998,0.32699999,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060000001,0,0,0,0,0.0020000001,0,0,0,0,0,0,0,0,0,0,0.113,0,6.4899998,0,0.001,0,0.013,0,0.0099999998,0,0,0,0.028000001,0.003,0,0,0,0,0,0,0,0,0.46700001,0,0.49000001,0,0.057999998,4.2620001,1.598,0,0.029999999,0.0060000001,0,0.014,0,0,0.0089999996,0,0,0,0.013,0.041000001,0,0,0,0.028000001,0,0.003,0,0,0,0
"Suriname",116.65,2.1300001,0.0070000002,0.02,0,2.1199999,2.1900001,56.400002,0.69999999,0,0,0.92000002,0,0.0099999998,0,0.69999999,0,0.19,0.54000002,0.23999999,2.48,0.25999999,3.72,4.98,2.05,0.94,0,0,0,16.49,0,0,0,0.13,0,8.0100002,0.039999999,53.400002,7.6629052,0.38709489,2.5699999,1.67,1.3099999,0.16,0,0.0099999998,0.0099999998,0.20999999,0.029999999,0.19,2.6600001,0,0,0,0.0099999998,0,0,0,0.0099999998,0.029999999,0.61000001,1.97,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0.050000001,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,3.3299999,0,6,0,2.1600001,13.28,0.27000001,0,0.0099999998,0.0099999998,0,0.07,0,0,0.07,0,0,0,0.1,1.5700001,0,0.40000001,0.02,0.079999998,0,0,0,0,0,0
"Ecuador",527.97998,29.219999,0.001,0,0.0011704463,4.1300001,0.044,0.56,0,0,0,0,0,0,0,27.02,1.064,11.31,0,8.4899998,0,3.22,3.6800001,41.990002,2.74,0.29499999,0,0,30.139999,224.94,0.059999999,0.34999999,33.880001,20.25,1.59,31.73,1.8,17.370001,19.076349,0.96364981,29.200001,34.18,36.580002,4.25,0,0.67000002,1.76,7.3499999,6.9000001,6.52,39.310001,0,0,3.0799999,0.039999999,0,0.51999998,2.5999999,0.41,3.1500001,37.68,14.4,9.7700005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,6.3400002,0,0,0,0,0,0,0,0,0,0,10.98,0,0,0.18000001,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0.039999999,0,23.889999,0,35.700001,242.27,0,0,0.1,0,0,0.0049999999,0,0,8.8999996,0,0,0,3.4200001,1.14,0,0,0.33000001,11.86,0,13.79,0,0,0,0
"Peru",515.65997,59.32,0.41,11.03,0.0099999998,0.27000001,0.02,0.0099999998,0,0.029999999,0,0,0,0.02,0,20.200001,0,5.1999998,0,0.0099999998,0.15099999,0.56,11.26,22.25,27.58,0.69,0,2.97,0,101,3.3599999,2.48,29.68,141.73,8.2399998,36.360001,2.8,17.799999,26.78685,1.3531491,36.619999,27.700001,69.400002,1.27,0,10.67,0.27000001,3.8099999,2.74,3.8900001,36.669998,0,0,0.38999999,0.13,0,0,0.059999999,0.88,4.1199999,38.130001,2.3299999,2.5699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0.0099999998,0,0.0040000002,0,0.039999999,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0.52899998,0.27000001,0,0,0,0,0,0,0,0,0,0.029999999,0,0.83999997,0,0.0099999998,0.75999999,0,0,0,0,0,1.63,0,0.029999999,0,0,0,0,0,0,0,4.75,0,10.76,0.050000001,3.0999999,150.11,0.57999998,0,0.090000004,1.55,0,1.056,0,0,0.02,0,0.0099999998,0,0.18000001,9.3800001,0,0.029999999,0,8.4200001,1.64,14.83,0,0,0,0
"Brazil",2778.3579,640.013,40.546001,0,0.043306511,0,17.523001,10.56,0.154,0,0,0,0,0,0,749.46301,0.011,0.084799998,0.022,0.308,0,0.033,20.35,6.4130001,646.16199,2.398,21.59,2.431,56.353001,0,17.82,44.638,264.26401,592.47101,137.731,334.57599,11.374,171.446,89.289513,4.5104971,436.57901,208.61501,48.983002,13.816,0,133.298,176.99001,8.9099998,10.45,13.42,237.589,0,0,3.289,0.121,0.045000002,3.0469999,19.305,184.756,30.789,79.001999,51.765999,18.304001,1.9910001,0,0,0,0,0,0,0.098999999,0,0,0.16431898,0.308,0,0,0,0.0020000001,0,0.0040000002,0.066,1121.109,22.77,0,0,0.061333548,3.0139999,0,0,0,0,0,0,0,0,148.55499,0,2.3540001,0.63800001,0,55.924,0,0,0,0.044,0,0,0.16500001,13.189,143.308,0,227.71385,0,203.192,2.0569999,2422.9041,0.011,0.0099999998,0,3.0799999,23.551001,1625.7889,0,0,271.04001,0,159.577,311.62134,0,0,477.03699,0,9.1190004,0,2.3870001,669.922,1.452,0,0.055,4.3670001,0,1.683,0,0,0.33000001,0,0,0,106.172,48.664001,0,2.882,1.221,69.938004,0,0.16500001,0,0,0.0070000002,0
"Bolivia",86.373001,3.2030001,0.012,0.050000001,0,0.001,0,0.0080000004,0,0.0049999999,0,0,0,0,0,0.022,0,0.003,0.001,0,0.003,0.057999998,2.849,1.54,0.44299999,0,0,0.103,21.804001,89.311996,0,0.70999998,14.099,63.400002,1.325,10.685,0.43000001,6.2729998,3.6172719,0.18272801,7.4439998,3.7590001,4.0170002,0.052999999,0,0.052999999,3.8929999,0.69999999,0.105,1.878,3.608,0,0,0.0060000001,0.0070000002,0,0,0.83200002,11.844,0.090999998,3.1600001,0.056000002,0.91399997,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.001,0,0.0089999996,0,0,0,0,0,0,0,0.027000001,0,0,0,0,0.0040000002,0,0.003,0,0,0.45699999,0,0,0,0,0,0,0,0,0.0040000002,0,0,0,0,0.064000003,0,0,0,0,0,0.92500001,0,0,0,0,0,0,0.003,0,0,0.41,0,1.237,0,0.89399999,24.149,0.106,0,0.0040000002,0,0,0.186,0,0,0,0,0,0,3.098,0.0099999998,0.0060000001,0,0,0.015,0.013,0,0,0,0,0
"Paraguay",49.680401,10.8603,0.033,0,0,0,0.242,0,0,0,0,0,0,0,0,0.18700001,0,0,0,0,0,0.027000001,0,0.0407,0.1947,0,0,0.0121,0.12540001,184.679,0.0748,0,3.9677,89.054901,5.2414999,23.6005,0.0209,7.3358998,1.20893,0.0610696,28.561501,5.6066999,2.7444999,0.1628,0,0,0,0.48730001,0,0.30108389,3.4914,0,0,0,0.0055,0,0,0,0,0.022,0.96469998,0.022,0.28490001,0.0020000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3200001,0,0,0,0,0,0,0,0,53.294998,0,0,0,0,0.0099999998,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,1.3,0,1.1022,0,0.74690002,66.815102,0.0495,0,0,0.0099999998,0,0,0,0,0,0,0,0,0,0.19,0,0.02,0,0.0099999998,0,0,0,0,0,0
"Chile",747.79999,66.5,0.111,0,0,0,0.0080000004,2.78,0,0,0,0,0,0,0,21.799999,0,0.047600001,0,0,0,0.199,1,21.5,251.8,0.212,0,46,49.200001,296.39999,6.5999999,36.5,0,160.89999,9.3000002,79.599998,2.8,28.200001,42.455349,2.14465,97.599998,30.9,81.099998,2.5,0,0,0,11.2,0,0,66.099998,0.079999998,0,0.41,0.1,0,0,2.1600001,0,9.5299997,33.099998,8.3599997,10.9,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,113.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58999997,0,25.700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20999999,0,0,0,0,0,7.8000002,26.1,0,0,0,0,0,0.084290326,0,0,12.4,0,37.299999,0,40.700001,312.70001,0,0,0.23999999,0.1,0,4.2800002,0,0,0.19,0,0,0,3.8800001,11.02,0,1.03,0,8.2399998,0,14.37,0,0,0,0
"Argentina",847.34998,66.849998,1.04,0.63999999,0,0,0,0,0.001,0,0.14,0,0,0,0,78.510002,0,0.02,0,1.65,0,0.12,24.84,24.48,4.8600001,0,0,8.75,34.98,831.15997,391.73999,50.41,118.47,0,98.050003,0.41,5.5900002,65.800003,95.229446,4.810555,204.11,92.559998,89.769997,2.22,0,4.46,25.469999,26.82,4.5,4.4400001,190.53999,0,0,1.37,2.9300001,3.6300001,7.5999999,29.360001,35.560001,14.07,54.389999,3.1199999,22.139999,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,0,0,0.14,0.1,0.039999999,0,0,1.4400001,0,0,0,0.0060000001,0,0,0,0,0,0,0,0,0.11,0,16.459999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099999998,0,0,0,0,0,9.7200003,0.72000003,0,0,0,0,0,0,0,0,6.0599999,0,15.33,0,20.73,375.85001,1.33,0,0.36000001,0.17,0,0.33000001,0,0,0.02,0,0,0,0.13,49.540001,0,0.11,0.5,62.200001,0,0.67000002,0,0,0.012,0
"Uruguay",66.019997,6.3189998,0.13600001,0,0,0.24699999,0,0.479,0.001,0,0,0,0,0,0,47.283001,0,0,0,0,0,0.0080000004,1.577,0.056000002,1.656,0,0,0.126,2.6589999,127.1,0.0020000001,11.446,6.092,87.367996,0,16.073999,0.56900001,8.3800001,3.9218841,0.1981156,14.8,14.07,12.587,0.153,0,0.704,0.26899999,2.2780001,0.37599999,0.55699998,30.414,0.011,0,0.045000002,0.050000001,0,0.0040000002,0.22400001,28.440001,0.44600001,1.763,0.121,1.531,0,0,0,0,0,0,0,1.1390001,0,0,0,0,0,0,0,0,0,0.145,0,113.971,0.0080000004,0,0,0.014,0,0,0,0.061999999,0,0,0,0,0,0,0.109,0,0.257,0,1.581,0,0,0,0,0,0,0,0,0,0.199,0,0.0020000001,78.763,0.108,0,0.028000001,0,0,0,0.88999999,0,0,0,0,0,0,0,0,0,0.51899999,0,2.4809999,0.016000001,0.75999999,14.333,0.25,0,0.02,2.346,0,0.45699999,0,0,0.0060000001,0,0,0,2.5020001,1.24,0,0.018999999,0.022,3.2420001,0,2.9809999,0,0,0,0
"United Kingdom",12535,2162.3999,49.299999,17.1,2,7.1999998,105.9,219.7,29.799999,19.9,7.5,37.900002,16.4,1,2.8,226.39999,21.299999,13.1,16.299999,3.3,2.8,29.1,13.7,107.1,323.39999,76.900002,24.299999,17.1,160.39999,850,27.200001,4.5,146.2,0,45.400002,0,3509.3999,8194.7002,4690.6499,236.9501,7903.1001,3354,2221,861,0,264.20001,359.70001,705.29999,99.900002,153.60001,5078.2998,60.5,1.9,145.8,371.29999,127.2,22.799999,294.29999,1122.5,1662.6,3222.7,5063.1001,2214.7,114.1,0,0.5,0,0.69999999,4.8000002,7.5,32.299999,2.8,14,0.5,125.9,1.6,5.3000002,9.1000004,35.200001,81.199997,4.0999999,168.2,485.79999,91.800003,0.40000001,0.80000001,2.5999999,10.5,62.200001,275.39999,57.5,2.5,10.3,2.0999999,0.1,16.700001,212.10001,11.6,65.599998,98.099998,87.599998,979.20001,0,20,56.400002,6.0999999,0.2,212.8,0.60000002,106.2,363.89999,28.4,205,23,476.39999,270.20001,92.800003,196.3,76,8.8999996,25.200001,529.40002,693.40002,3.4000001,23.1,185.89999,41.900002,35.700001,119.5,112,26.799999,371.89999,6,778.20001,0.89999998,589.20001,5044.3999,767.40002,0,123.7,61.299999,8.6000004,102.4,0,7.5999999,149.39999,0.1,0.40000001,1.6,426.29999,650.29999,30.299999,265.39999,244.10001,799.40002,91.300003,672.5,0.1,9.1000004,93.099998,0.60000002
"Ireland",1589.62,108.62,1.46,0.079999998,0.090000004,0.15000001,0.44,0.46000001,0.029999999,0,0.0099999998,0,0,0,0,4.04,0.0099999998,0.0099999998,0.039999999,0.49000001,0.44999999,0.44,0.23,3.98,0,0.039999999,0.02,11.91,0.31,55.830002,0.0099999998,0.56999999,0.56,9.9899998,0.69,4151.48,0,364.42999,197.2175,9.9625235,466.60999,93.889999,114.67,38.080002,0,10.02,62.130001,36.200001,3.77,11.95,233.64999,1.99,0,7.8499999,13.83,5.2399998,1.3099999,6.3200002,51.169998,88.260002,158.53,37.290001,89.300003,0.31,0,0,0,0,0.15000001,1.41,4.7199998,0.34999999,0,0,14.67,50.419998,0,0.63999999,0.23999999,5.4899998,0.54000002,2.26,18,0.024,0,0,0.47999999,1.96,0.050000001,18.99,1.92,0.039999999,0.40000001,0.029999999,0,0,0,0.039999999,0.039999999,2.3099999,2.0599999,18.83,0,0,0.30000001,0,0.02,1.33,0,3.6099999,0,6.1100001,0.0099999998,1.03,0.090000004,5.7399998,0.25999999,3.8299999,0.94999999,0.14,0,22.82,0.13,0,0,0,0.090000004,0.1,0.23999999,0.07,0.22,17.52,0,36.639999,0.039999999,32.700001,324.82001,19.32,0,6.1700001,0.69999999,0.029999999,3.3699999,0,0,7.77,0,0,0,26.67,49.939999,0,9.7399998,6.6700001,4.1100001,0.14,10.38,0,0,0.14,0
"Netherlands",5543.7002,430.20001,4.5999999,61.599998,2.0999999,4.9000001,7.8000002,0.80000001,0.12,0.5,0.69999999,0,0,0,0,744.09998,0.025,19.4,13.1,0.40000001,9.3000002,18.700001,21.799999,138.8,93.699997,2.5,63.599998,9.3999996,25.5,755.70001,1,11.2,74.5,437.89999,35,5406.1001,502.79999,0,6757.73,341.3696,4056.3999,856.79999,925.20001,276.29999,0,157.2,210.8,394.70001,78.400002,122.7,1808.9,14.8,5.4000001,162.2,149.89999,8.3999996,21.700001,98.199997,2189.6001,544.40002,1159.5,1223.2,512.90002,9.3999996,0,1.5,0.30000001,6.8000002,0.30000001,4.6999998,7.8000002,4.9000001,0.1,0.1,219.89999,2.3,0.80000001,22.799999,15.5,17.200001,29.1,307.70001,782.29999,50,2,0.80000001,29.5,23.6,18.1,54.599998,16.6,1.6,0.69999999,0.2,0,11.3,173.10001,5.5,2.2805133,20.700001,16.5,148.5,0,0,1.3,15.9,0.1,6,0.1,80,958.70001,39.200001,402.39999,7.4000001,1793.8,118.7,229.2,113.1,2.8,2.5,0.80000001,197.39999,449.79999,6.9000001,21.299999,873.79999,1.6,169.10001,22.6,1.1,18.6,167.2,0.89999998,348.89999,0.2,232.10001,1454.8,271.39999,0,35.5,20,11,29.299999,0,0.1,413.60001,0,0,0.40000001,331.89999,173.10001,0.1,152.60001,246.5,238.3,16.799999,32.200001,13.089594,2.4000001,0.30000001,1.3
"Belgium",3166.0649,306.61139,6.187439,6.187439,8.8527985,20.180571,1.618253,21.894011,0.095191397,0,0.1903827,0,0,0,0,115.7527,0,5.901865,11.23258,4.0932288,3.9980371,5.711482,23.70265,70.82238,157.1609,0.76153088,0.095191397,6.187439,84.434738,398.37589,6.8537779,41.313061,56.638859,263.48969,5.806674,4609.7368,241.6909,9877.7227,0,0,7692.7949,1278.0389,603.79883,176.58,10482.19,125.843,110.9931,273.00879,32.55545,51.879299,1882.885,10.85182,2.5701671,52.260059,94.239464,9.5191364,17.610399,27.891069,1874.984,183.9097,924.4986,216.65559,259.77731,12.75564,0,0,0.47595689,0.1903827,6.4730129,19.799801,21.132481,1.903827,48.26202,0.095191397,56.448479,9.8999023,1.427871,69.775284,47.59568,17.324829,14.84985,111.1835,615.50739,20.56134,51.308151,2.2845931,48.35722,485.3808,1.903827,17.039261,10.56624,12.47007,2.4749761,0,0,10.94701,17.134451,0.095191397,38.838081,14.75466,4.7595682,278.05399,2.6653581,0,1.142296,1.237488,0,6.187439,0,105.948,47.59568,53.687931,295.2836,8.3768406,178.3886,106.1384,377.62421,93.287537,6.5682039,3.2365069,9.8047113,262.34741,349.25711,0,23.60746,50.07066,9.3287544,49.328171,46.73896,1.903827,2.2845931,105.8528,0,0,0.1903827,68.728157,1106.219,179.7213,0,21.32287,44.549561,10.18548,16.277731,0,0.28557411,91.574097,0,0.66633958,2.76055,82.530907,53.973511,0.095191397,22.84593,56.16291,153.2581,15.70658,76.057907,0,0.66633958,0.095191397,0.57114822
"Luxembourg",159.9351,15.4886,0.31256101,0.31256101,0.44720271,1.01943,0.081746697,1.105985,0.0048086001,0,0.0096172998,0,0,0,0,5.8472962,0,0.2981351,0.56741852,0.20677119,0.2019625,0.28851789,1.197349,3.5776219,7.9390512,0.038469099,0.0048086001,0.31256101,4.2652559,20.124121,0.34622139,2.086946,2.861136,13.31029,0.2933265,232.86279,12.20912,498.97729,0,0,388.60471,64.560677,30.50115,8.9200125,529.51208,6.3570108,5.606864,13.79115,1.644552,2.6207039,95.114731,0.54818398,0.1298331,2.6399391,4.7605448,0.48086321,0.88959682,1.408929,94.715607,9.2902756,46.701431,10.94445,13.12276,0.64435661,0,0,0.024043201,0.0096172998,0.326987,1.000195,1.067516,0.096172601,2.4379759,0.0048086001,2.8515179,0.50009757,0.072129503,3.5247271,2.4043159,0.87517101,0.75014663,5.6164818,31.092609,1.038664,2.5918519,0.1154072,2.442785,24.519211,0.096172601,0.86074501,0.5337581,0.62993068,0.12502439,0,0,0.55299258,0.86555368,0.0048086001,1.961922,0.7453379,0.24043161,14.04601,0.13464171,0,0.057703599,0.062512197,0,0.31256101,0,5.3520069,2.4043159,2.7120681,14.91638,0.4231596,9.0113754,5.3616238,19.07584,4.7124591,0.3317956,0.1634935,0.49528909,13.25259,17.64287,0,1.192541,2.52934,0.47124591,2.491833,2.361038,0.096172601,0.1154072,5.347198,0,0,0.0096172998,3.471832,55.881111,9.0786963,0,1.0771331,2.2504389,0.51452363,0.822276,0,0.0144259,4.6259041,0,0.033660401,0.1394503,4.1690841,2.7264941,0.0048086001,1.154072,2.8370931,7.7418971,0.79342419,3.842097,0,0.033660401,0.0048086001,0.0288518
"France",7990.2998,771.70001,21.4,33.700001,16.299999,10.4,0.69999999,13.3,1.9,0.083909258,0,0,0,0,0,830.40002,4.8000002,9.3000002,9.8000002,13,39.700001,16.299999,6.3000002,106.8,192.60001,11.4,12.9,7.9000001,121.5,1132.1,26.200001,16.700001,233.5,275.5,26.4,8349.2002,651.09998,6347.3999,8133.1499,410.84949,0,2070.5,3525.3,663.09998,0,259.79999,339.5,649.09998,162.89999,157.89999,10241.2,7,11.6,323.60001,492.70001,10.5,55.400002,289.39999,2550,602.09998,1588,1246.3,696.59998,37.099998,0,0.89999998,1.3,3.0999999,11,22.299999,198.60001,19.299999,42.299999,193.60001,559.29999,27.6,10.6,46.799999,4.4000001,18,37.700001,478.20001,2212.3999,427.89999,32.099998,11.6,120.9,112.4,41,35,12.3,3.2,9.5,1,0.2,32.799999,1.6,5.5999999,66.599998,24.9,11.6,678.90002,0,0.2,3,118.1,6.0999999,64.199997,0.2,599.79999,2839.5,423.70001,828.29999,32,780.90002,275.60001,776.20001,585.09998,225.39999,3.9000001,10.9,275.29999,2161.7,0,6.3000002,179.10001,5.5999999,504.79999,935.20001,27.799999,3.5,440.39999,0.60000002,382,3.8,310.29999,2736.3,229.39999,0,74.400002,22.200001,1.6,34,0,1.4,204.7,0,0,8.1999998,332.70001,215.5,72.349998,160,110.9,632.09998,13.4,152,0.2,0.5,0.95999998,0
"Switzerland",1968.8,110.6,14.6,5.9000001,1.4,0.69999999,0.2,1,0.69999999,0,0,0,0,0,0,22.299999,0.014,17.5,16.700001,4,6.9000001,21.1,183.2,50.599998,4.3000002,0.0080000004,0.52999997,6.6999998,8.5,149.3,1.9,10,7.8000002,46.900002,11.3,2149.2,131.39999,1294.6,1187.417,59.982868,3235.8999,0,419.5,97.5,0,47.700001,59.799999,1036.2,161,81.5,2903.7,0.89999998,1.6,77.5,43.200001,4.0999999,20.799999,16.5,518.29999,178.5,510,102,261.39999,31.9,0,0.1,0,0.2,10.3,0.40000001,1.7,0.1,0,0,21.700001,0.5,0.77811217,0.2,0.1,10.3,0.89999998,7.4000001,68.099998,0.5,0.5,2.5,1.9,2.2,0.30000001,15.7,2.9000001,0.0020000001,0.079999998,0.017000001,0,2.8,6.9000001,0.1,4.1999998,20.9,1.8,88.300003,0,0,0.1,1.8,0.1,1.7,0,11,188.2,66,442.29999,4.0999999,52.799999,59.099998,1.5,36.200001,0.69999999,32.599998,0,109.2,162.8,0,0,2.3,0.2,0.30000001,3,0.1,7.0999999,83,0.69999999,98.599998,0,89.400002,1125.2,64.5,0,20.6,1.5,1.9,7.6999998,0,1.6,69.699997,0,0,0.5,23.200001,107.6,5.8000002,19.4,42.900002,41.200001,1.6,11.5,3,0,0.1,0
"Spain",3249.5901,139.23,8.5500002,87.529999,1.36,26.709999,1.11,12.19,0.079999998,0.029999999,0.88999999,0.0099999998,0.079999998,0,0,1720.58,0.029999999,6.4099998,22.299999,20.940001,22.57,8.9899998,14.46,94.889999,168.09,3.3099999,0.54000002,9.4799995,21.77,559.53998,7.1100001,91.360001,92.690002,299.32001,11.72,1744.5601,131.46001,579.09998,401.37439,20.275591,2483.0801,476.03,0,223.89999,0,82.639999,128.53999,147.92999,27.219999,31.860001,1219.2,2.75,10.45,37.369999,61.080002,2.28,39.75,48.66,536.65002,122.8,368.72,89.120003,141.67999,38.02,0,1.09,0.88999999,8.7399998,0.14,3.25,19.25,39.5,20.530001,1.3,84.75,81.809998,2.97,18.18,0.15000001,17.27,6.4499998,57.470001,596.71997,257.26001,5.6100001,12.39,28.02,19.790001,43.889999,10.37,4.1100001,0.58999997,0.2,0.20999999,0.1,14.87,192.28999,2.9400001,0.22,31.309999,2.8699999,165.44,0.0099999998,0.02,0.43000001,4.0500002,0.0099999998,0.0099999998,0.02,194.99001,491.17999,21.24,1066.14,5.6700001,1211.49,44.299999,643.59003,281.69,47.049999,0.55000001,1.46,34.490002,989.90997,0,0,32.400002,0.079999998,333.59,1071.75,0.0099999998,0.31999999,114.38,0,64.239998,1.95,46.139999,880.53003,39.200001,0,25.700001,6.5100002,18.75,6.9200001,0,0.059999999,25.65,0.0099999998,0,0.15000001,95.660004,27.1,0.14,29.780001,108.85,133.03999,39.27,30.219999,0.029999999,0.029999999,0,0
