"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Syria",164.7,5.27,0,60.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44800001,0,0,0,0,0,0,0.50999999,58.52,0,0,0,9.4399996,0,89.519997,13.12,93.110001,69.295242,3.274761,234.53999,51.16,108.46,0.50999999,0,69.279999,24.709999,54.27,39.23,90.300003,243.64999,0.039999999,0,16.959999,68.900002,17.469999,49.080002,112.54,80.449997,28.870001,21.389999,2.1800001,13.07,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.727,0,0,0,0,0,0,0,0,0,1.26,1.73,1.72,16.84,8.6800003,788.28998,42.560001,295.37,0.02,0,46.330002,25.389999,0,250.42999,1.55,0.70999998,2.8399999,3.4000001,0.16,0.81999999,0,0,74.440002,0,0,0,21.5,180.94,9.0699997,0,4.23,6.6399999,0,17.74,0,0,23.35,0,0,0,6.0500002,7.5900002,0.74000001,4.1999998,0.15000001,0,3.5899999,0,0,0,0
"Lebanon",323.17999,33,0.011,0,0,0,0.0143,0,0,0,0,0,0,0,0,0,0,0.33660001,0,0,3.3329999,0,0.20900001,0,0,0,0,0,26.950001,0.0011,0,0,4.7410002,3.9500999,130.13,6.9629998,82.610001,101.2549,4.7851129,367.84,200.31,84.853996,6.402,0,0,15.18,36.630001,41.293999,58.851414,541.64001,0.14300001,0,21.912001,73.524002,73.012497,0,158.741,0,15.103,31.459999,5.3130002,18.084,1.1946,0,0,0,0,0,0,0.1331,0,0,0,0,0,0,0.0165,0,0.19140001,0,0,0,0.3696,0,0,0,0,0,0,0,0,0,0,0,0.0583,0,0,0,1.8854001,0,0,0,0,0,0,0,0,0,2.618,1.54,0,0.098506011,5.9707999,0,122.76,0,22.99,23.804001,0,6.0830002,0,157.52,0.0616,0,17.93,0.022,0,13.31,0,0,32.889999,0,16.059999,0,14.08,175.56,3.0131786,0,2.277,1.793,0.061695673,1.1187,0,0,2.8599999,0,0,0,0.671,8.7449999,0.81400001,1.54,0.27500001,0.1529,0.616,0,0,0,0
"Jordan",353.95001,28.27,0,0,0,0,0,0,0,0,0.030999999,0,0,0,0,0,0,0.244,0,0,0.62099999,0,0.02,1,0,0,0,0.22,43.860001,0,0,0,8.7399998,11.313,149.10001,4.3400002,66.870003,49.519791,2.3402109,114.47,62.209999,56.970001,1.15,0,4.25,7,40.5,14.57,11.61,162.42,0.31999999,0,27.459999,58.77,10.034,42.360001,55.040001,50.91,6.1100001,24.719999,4.1599998,23.809999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3900001,8.592,1.34,0,0,0.0040000002,0,0.039999999,0,0,0,1.4069999,0,0,0,0,0,0,0,0.030999999,0,2.6400001,0,0,0.08955092,3.5190001,2.1500001,69.730003,2.8099999,13.07,29.57,57.669998,0,0,662.67999,0.014,0,27.93,0.34,5.21,16.299999,0,0,42.150002,0,0,0,48.299999,247.22,6.6300001,0,9.2299995,0.68000001,0,6.6100001,0,0,5.5100002,0,0,0,7.8600001,10.71,5.5100002,20.1,15.27,0.87800002,0.17,0,0,0,0
"Israel",1542,112.4,0.0099999998,0,0.87270981,0,0,0.02,0.1,0,0,0,0,0,2.0999999,0,0.1,0.30000001,0,0.1,0.2,0.5,4.3000002,0.89999998,0.092,0,17.4,1.8,60.400002,0.2,0.60000002,0.69999999,51,15.6,618.79999,10.2,248.3,350.62991,16.570101,364.70001,485.39999,42.099998,14.7,0,0,0,38.599998,8.1000004,0,441.89999,0.0099999998,0,30.200001,18.799999,2.7,12.5,44.599998,0,50.700001,101.1,10.1,33.700001,0.5,0,0,0,0,0,0,0,0,0,0,7.0999999,0,0,0.69700003,0,0.30000001,0,0.154,0.60000002,10,9.6000004,0,0.079730988,0,0,2.2,0.5,0,0,0,0,4,0,0,0.1,9.2089996,0.55000001,166.8,0,0,0,0,0,0.0070000002,0,0,0,0,0,0,0,14.4,0,0.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0,12.2,186.3,17.6,0,0,0,0.093770407,0.032000002,0,0,8.5,0,0,0,0,14.9,1.8,0,54.200001,0,0.60000002,0,0,0,0
"Saudi Arabia",8519.5,271.29999,0,4.0999999,0,0,0.013,0.02,0.0020000001,0,0,0,0,0,5.4000001,0,51.599998,0.80000001,0.40000001,0.398,4.4000001,2.8,0.69999999,3.3,0,0,9.1999998,0.31999999,206.8,0,0.80000001,31.799999,22.5,15,2674.3,53.299999,1016.6,667.83917,31.56081,2174,802.90002,585.5,26.6,0,5.6999998,20.6,286.20001,30.1,63.900002,2469.2,4.0999999,0.40000001,47.900002,393,54.099998,16.200001,93.699997,26.299999,127.7,609.59998,23.5,194.10001,0.80000001,0,0,0,0,0,0,0.093000002,0,0,0.048999999,1.7,0,0,0.0049999999,0,1.3,0.0020000001,0.60000002,2.2,0,0,0,0,0,0,18.5,2.8,0,0,103.8,1.6,35.099998,0,5.5999999,0.001,6,0,1,0,8.6000004,45.5,0.0060000001,0,0,0,37.299999,0.050000001,3.8,0,210.39999,30.5,310.39999,1.7,89.400002,88.699997,314,107.8,0,0,4.5,3.0999999,157.10001,216.5,73.900002,104,4.5999999,5.1999998,234.10001,0,849.29999,23.1,1092.4,7777.2002,317.10001,0,185.5,2,0.89999998,32.799999,0,0,209.39999,0,0,0,56.299999,418.79999,41.5,38.599998,745.20001,0.82999998,55.799999,0,0,0,0
"Yemen Arab Republic",30.733589,1.4279453,0,0.17731507,0,0,0,0,0,0,0,0,0,0,0,0,6.2549043,0,0,0,0,0.48942465,0.80723286,0.046684932,0,0,3.4794521,0.039999999,3.403178,0.67726028,0,5.0776987,0,0,71.915619,1.3580273,70.446907,16.66256,0.78744078,109.21534,13.873754,8.1821365,0.096000001,0,0.56789041,3.9563835,7.3470683,0,1.9958357,75.196495,0.1779726,0.0065753423,0.45282191,31.810631,6.8593974,0.94400001,10.028055,5.2892056,0.0021917808,9.8698082,0.26542467,6.6511779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9989042,0.051506851,0,0,15.564932,5.453589,2.7195616,0,0,0.18257535,0,0,0,0,0,2.2698083,0,0,0,0,4.9727125,0.0026301369,0.021041095,0.029369863,0.7197808,0,0.68734246,1.6216986,7.6758356,1.3310685,3.6672876,1.5896987,0,157.44307,0,20.69326,91.705643,0.0050410959,0.12843835,9.7006025,0,0,62.066193,0,26.960438,3.3779726,35.56559,202.59157,21.336987,0,1.3586849,0,0,5.4270687,0,0,2.2073424,0,0,0,17.39748,59.110794,8.5339174,0.16657534,84.641312,0,1.3104658,0,0,0,0
"Yemen People's Republic",8.8000002,1.87,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.760002,2.0239999,39.709999,6.827353,0.3226476,39.27,0.88,0.69300002,0.176,0,0,0,1.76,0,0,61.16,0,0,1.6390001,7.2709999,0.92510003,0,2.585,0,0.33000001,10.89,0.99000001,23.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7856998,3.4858999,0,0,0,0,26.0282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4564,0,0,0,0.066,9.0089998,0,5.401,0,22.66,21.590799,0,6.9299998,21.582001,67.909386,117.04,0,0,43.450001,0,1.87,0,2.3099999,98.230003,7.8179765,0,41.470001,0,0,20.8923,0,0,11.726,0,0,0,3.993,17.181999,0.308,0.99000001,42.536999,0,0,0,0,0,0
"Kuwait",1053.5,88,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.021,0,0,0.66399997,0,0.050000001,0,0,0,0,0,49.599998,0,0,6.5999999,0.1,8.3649998,581.59998,12.7,124.6,67.605118,3.1948891,296.20001,87.5,152,1.4400001,0,11.2,11.7,33.5,23.6,20.200001,498.79999,0.56,0,26.299999,29.4,14.4,8.8000002,16.700001,12,21.959999,89.099998,8.1199999,77,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5999999,0,0,0,0,2.4000001,0,0.1,0,1.1,14.5,99.599998,11.5,22,15.7,77.599998,56.700001,0,31.200001,0.19400001,0,0,5.8000002,4.9000001,35.400002,2.3,0,133.89999,0,196.10001,0,200.3,1998.8,165.10001,0,51.200001,1.09,6.8000002,16.4,0,0,50.799999,0,0,0,16.700001,57.200001,8.71,9.5,223.8,0,23.1,0,0,0,0
"Bahrain",376.57001,4.6799998,0,0,0,0,0.003,0,0.0020000001,0,0,0,0,0,0,0,1.53,0,0,0,0.037,0,0.0099999998,0,0,0,0,0,4.2199998,0,0,0,0.050000001,0,260.91,4.0900002,47.759998,14.4377,0.68229818,60.419998,32.849998,8.6800003,0.70999998,0,0,0,7.8000002,0,0.8021878,59.57,0.28,0,0.62,5.2199998,6.3889999,0,0,0,3.55,7.6999998,1.78,20.860001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.0099999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,1.71,1.1,0,2.3,0.12,8.6099997,0.51999998,0,1746.47,0,0,4.77,0,0.93000001,34.709999,1.65,0,17.030001,0,23.85,0,70.5,282.54999,28.559999,0,13.15,0.0099999998,0.12093754,0.82300001,0,0,11.99,0,0,0,4.8000002,22.48,2.3,0,196.72,0,12.74,0,0,0,0
"Qatar",175.63,7.1999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072999999,0,0,0,0,0,0,0,22.780001,0,0,0,0.30000001,0,314.76001,3.1700001,52.290001,20.58709,0.97290671,190.21001,27.52,7.5999999,1.4400001,0,0,0,8.5,0,2.9899726,91.580002,3.3800001,0,11.67,4.0999999,4.533,0,0,0,1.97,29.59,9.5600004,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,1.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,3.9100001,0,2.71,3.4100001,13.68,3.1500001,0,31.200001,0,0,8.3000002,4.8800001,0,48.98,0,0,15.05,0,16.84,0,18.1,428.23999,25.950001,0,13.77,0.28,0,0,0,0,1.9299999,0,0,0,3.1900001,22.450001,0.82999998,0,37.59,0,2.8299999,0,0,0,0
"United Arab Emirates",1275.6,44.599998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052000001,0,0,0,0,0.02,0,0,0,0,0,17.700001,0,0,29.5,0.13,0.117,1103,19.030001,235.3,117.3541,5.545929,621.20001,107.6,72.169998,2.1099999,0,0,2.9000001,75.699997,0,6.4000001,443.10001,0.58999997,0,18,13.83,17.799999,0,8.3999996,2.8,18.16,66.599998,9.2399998,55.59,0.0080000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1289999,0.175,0,0,2.0999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0,0,0,0,10.4,21.24,7.0999999,7,5.6999998,52.799999,29,0,48.299999,0.889,0,196.3,368.89999,32.700001,0,1.3,0,127.9,0,192,0,139.10001,1754.6,255.39999,0,121.5,2.71,0,10.672,0,0,53.5,0,0,0,30.700001,187.5,31.299999,23.4,200.8,0,18.4,0,0,0,0
"Oman",214.17,11.54,0,0,0,0,0.0099999998,0,0,0,0,0,0,0,0,0,1.6799999,0.090000004,0,0,0.66799998,0,0,0,0,0,0,0,3.3299999,0,0,5.2399998,0.0099999998,1.13,386.20001,2.9000001,81.089996,26.61235,1.2576489,89.059998,15.92,22.76,0.17,0,0,2.8299999,17.129999,0,0,45.52,1.03,0,5.5999999,2.3099999,3.6800001,0,0.81,0,4.4899998,19.639999,2.1400001,21.51,0.003,0,0,0,0,0,0,0.43000001,0,0,0,0.0099999998,0,0,0.079999998,0,0,0,0,0.0099999998,0,0,0,0,0,0,18.459999,0.38,0,0,0.81999999,0,0,0,0.14,0.039999999,0.02,0,0,0,7.0700002,0.050000001,0.029999999,0,0.0060000001,0,0,0,0,0,0,0.0099999998,7.52,0,0.79000002,0,2.26,0.52999997,0,6.5100002,0.31,0,23.889999,173.85001,0.079999998,374.79999,0,0,17.969999,0,16.74,0,18.27,554.66998,58.790001,0,16.389999,0.14,0.41,0.63999999,0,0,12.61,0,0,0,16.610001,54.380001,0.43000001,7.5700002,41.240002,0,18.43,0,0,0,0
"Afghanistan",11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.379999,0.69300002,2.75,2.20576,0.10424,20.9,3.3,0.704,0,0,0,0,0.76999998,0,2.3046999,4.0700002,0,0,2.0680001,0.011,0,0,0,0,0.53899997,0.33000001,0.18700001,0.63800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039949998,0.044,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,2.4200001,0,2.6400001,0,10.56,106.04,16.764441,0,18.898001,1.166,0,0.55769998,0,0,3.7620001,0,0,0,3.4649999,36.344002,0.198,0,0.044,0,0,0,0,0,0
"China",4304.6001,1239.3,0,268.10001,0,0,0,0.039999999,0,0,0,0,0,0,53.599998,0,38.799999,1.65,0.30000001,17.799999,0.061000001,0.1,4.0999999,0,0,0,6.5999999,102.9,132.5,0,9.1000004,76.800003,150.39999,2.0999999,259.79999,4.6999998,87.099998,156.3129,7.3870521,231.10001,168.7,90.800003,8.1000004,0,136,65.800003,48.200001,49.099998,187.2,320,0,4.1999998,56.700001,1.8,0.30000001,40.799999,426,243.10001,42.299999,71.699997,39.599998,44.5,1.6,0,0,1,1.9,0,3.5,2.3,0,0,0,5.5,0,0,0,1.9,21.9,0.0070000002,3.8,4.1999998,0,0.89999998,0.60000002,2,21.6,0.1,0.69999999,20.9,0,0,3.2,0,0.89999998,0,0.60000002,43.700001,2.9000001,0.2,0,0,0.2,0,10.1,0,0.001,0,32.400002,3.5999999,24,20.9,39.299999,88.800003,41.799999,7.5,61.400002,3.7,0,5.4000001,0,10,2,0,22.700001,0,50,0,0,3.3,0,1.9,0,304.29999,0,3901.7,74.900002,0,143,27.9,15.1,6.9000001,0,3.3,346.89999,2.5999999,6.8000002,0,156.39999,103.1,136.8,151,914,16.6,129.2,0,0,11.2,0.219
"Mongolia",0.33000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.66000003,4.5100002,0,0,0,0,0,3.1900001,6.6880002,15.679125,0.55000001,0,0,5.8189998,0,0,0,8.217,0,0.36300001,0.22,0.011,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4200001,0,0,0,0,1.87,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan",4367.3999,252.5,0.0099999998,0,0,0,0,0.0099999998,0,0,0,0,0,0,0,0.011,6.3979998,3.7920001,1.073,0,0.80800003,0,0.97000003,18,0,0,11.61,28.700001,93.510002,0,0.81199998,19,18.42,12.373,218.60001,7.0900002,126.7,0,0,309.10001,84.5,12.24,2.5799999,0,0,0,15.4,0,0.21877849,118.9,0,0,0,0.22,0.27500001,0,0,0,10.77,45.599998,14.9,28.120001,0.021,0,0,0,0,0,0,7.5029998,0,0,0,7.98,0.18181819,9.0900002,0.001,0,0,0.041000001,8.9639997,0,0,0,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,2.658,0,0,0,0,0,0,0,0.0080000004,0,0.63999999,0,0,0.35820368,6.961,0.36363637,4.6599998,0,1.3099999,0,0,0,26.6,1913.4,0,0,1211.7,45.880001,0,42.099998,130.89999,0,0,0,0,0,210,4243.7998,19.841078,0,0,0,0,2.4860001,0,0,83.110001,0,0,0,312.12,269.45001,56.66,177.7,494.22,9.2980003,74.309998,0.011,0,0.090000004,0.1
"North Korea",0.11,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49169999,0,0,0,1.1891,0,0,0.91299999,0,0,0,0,0,0.044,7.48,0,0.66000003,2.310796,0.1092038,49.060001,16.83,4.9169998,0,0,0,27.632,6.3800001,3.355,11.741112,16.5,0,0,6.2589998,0,0,0,13.552,0,0.011,6.0500002,8.3599997,0.264,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1584,0,0,0,0,0,0,0,0,0.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079999998,0,15.422,0,0,0,0,0,0,0,0,0,0,0,0,0,309.54001,0,0,0,0,344.41,13.402246,0,0.88,1.7819999,5.4899507,0.0407,0,0,2.8380001,0,0,0,12.969,31.250999,6.2150002,0.99000001,4.4219999,0.15620001,0.022,0,0,0,0
"South Korea",5957.2998,485,0.80000001,0,0,0.5,0,0,0.001,0,0,0,0,0,261.10001,0,1.4,0,0,0,0.2,26.4,3.0999999,48.400002,0,0,347.89999,82.699997,114.6,1.7,4.0999999,77.5,28.4,1.1,402.79999,3.8,110,112.2932,5.3067641,223.8,101.7,23.6,2.3,0,0,0,36.200001,0,0,121.6,0,0,0.16,23.200001,0.017000001,0,0,0,28.5,97.800003,99.800003,48.400002,2.5999999,0,0,0,0,0.89999998,0,0.1,0,0,0,4.6999998,0.1,0,260.70001,0,3.2,0,1.3,0,3.9000001,0,0,0,1.3,0,0.69999999,0.80000001,0,0,0,0,3.5,0,0,2.5999999,3.7579999,0,0,0,0,9.3999996,0,0,0,0,0.60000002,0,0,153.2,5.4000001,0,2.3,0,31.1,0,0,0,8.1999998,3213.3999,1.3,0,819.20001,11.3,2.9000001,19.299999,0.1,0,0,0,280.29999,0,0,5304.7998,148.89999,0,17.700001,0.1,3.5999999,0.89999998,0,0.1,90,0,0,0,609.59998,184.60001,174.5,682.5,912.90002,44.299999,95.400002,0.035999998,2.4000001,0.0020000001,0.2
"Japan",24185.1,4425.6001,25.5,114,3.0999999,11.5,8.8000002,9.3000002,0.1,0.003,0,0,0.005185185,0,1520,0.1,78.099998,47.200001,22.700001,48.400002,10.5,112.5,142.7,720.59998,18.4,18.9,24,540.59998,1638.6,13,19.299999,576.70001,411.10001,20.9,1863,182.60001,348.5,321.79269,15.20731,1210.7,1224.2,367.20001,49.099998,0,36.5,39,149.8,21.700001,45,938.5,0.80000001,3.7,21.9,37.5,0.69999999,19.6,34,1668.4,169.2,350.79999,175.8,265,25.5,0,0,0,0,0,4,13.9,3.0999999,56.700001,1.1,48.900002,0.1,11.2,164.5,0.69999999,76.699997,2.5,38.099998,7.8000002,10.9,6.9000001,0.5,11.3,59.799999,24.200001,9.1999998,18,2.4000001,2.5,0,0,31.700001,1.5,22,227,45.099998,12.3,1870.3,0,0.40000001,8.6999998,40.5,0,0.052999999,1,106.9,521.59998,1,45.799999,45.599998,2564.3999,40.099998,774,167.5,1.5,0,17.6,185.89999,20671.301,1.4,18.200001,1415.7,277,1780.8,7978.3999,1694.6,0.60000002,5337.6001,8,2437.6001,150.8,3270,0,1120.1,0,235.39999,56.299999,48.799999,70.699997,3.0999999,1.5,1035.7,0.5,1.2,35.900002,3000.3,1820.8,1570.1,11954.6,6934.5,285.39999,855.70001,0.1,42.900002,5.6999998,3.9000001
"India",1562.231,298.24014,0.042305067,4.8227777,0,3.045965,0.010576267,0.050000001,0.039999999,0,0,0,0.0037037036,0,24.388872,0,0.215,0,0,0,0.19037281,0,8.6936913,86.101387,0.010576267,0,0,5.6794553,243.83583,0.001,0,0,14.510638,0.11633894,976.21057,2.2633212,274.11569,580.64008,27.439939,340.94711,115.67263,99.194809,2.971931,0,67.846756,60.527977,34.499783,29.412598,52.310215,282.74591,6.1448112,0,36.340054,6.4092178,0.53938961,79.89312,84.430336,1243.4517,37.683239,88.301254,25.509956,20.211246,0,0,0,0,0,0,0,7.2870479,0,0.90955895,0.0089999996,0,0,0,0.61342347,0.1269152,1.544135,0,0,0.35959309,0,0,0,0.31728801,9.497488,0,10.333013,37.535172,0,0,0.010576267,0,0.042305067,0,0,62.336517,6.1976924,0,0,0.51823705,2.4959991,1.5758638,0.50766081,0,0.15864401,0,45.4991,3.6170833,11.031047,6.9697599,2.2844737,893.99072,6.5995908,939.17249,10.005149,0.063457601,0.10576267,46.831711,16.94318,1719.553,0.19037281,15.282706,297.57385,126.57677,40.189816,409.33325,0.23267788,10.914707,119.91372,0,98.242943,20.158365,266.50076,1179.4336,0,0,49.898827,18.614229,17.059519,10.660877,0,46.387508,21.490974,0,0,0,258.88586,438.34396,16.372061,15.89613,405.89597,0.032000002,25.467651,0,0,0.68745738,0
"Bhutan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pakistan",537.98999,77.650002,0,0,0,0,0.20999999,0,0,0,0,0,0,0,0.039999999,0,0,0,0.059999999,0,0.0099999998,0.44,0.029999999,4,0.059999999,0.0099999998,0,0.60000002,35.040001,0,0,0.23,7.73,0,381.20001,7.2199998,85.230003,47.686432,2.2535701,85.290001,64.849998,29.73,4.6999998,0,3.6700001,36.790001,9.5100002,10.69,11.94,145.07001,0.50999999,0.02,23.139999,3.4200001,0.23,38.98,16.139999,27.65,11.59,44.389999,15.67,18.51,0.52999997,0,0,0,0,0,0,0,0,0.07,0,0,3,0,3.54,0.039999999,0.039999999,0,0,0.02,0.17,0,0,0,1.95,0,23.809999,2.3800001,0.0099999998,0.19,0.001,0.1,0.46000001,0,0,0.039000001,1.7130001,3.75,0,0,0.079999998,0.050000001,0.050000001,0,0.029999999,1.6,0.34,0.12,0.0099999998,0.17910184,0.18000001,41.48,21.98,0.22,1.71,0,0.12,12.77,0,713.69,0.0099999998,0.059999999,602.64001,1.3099999,4.8200002,319.60999,5.9099998,61.93,149.28,0.029999999,0,0.81999999,103.91,692.90002,3.98,0,0,62.169998,4.0799999,39.330002,0.029999999,0.95999998,29.24,0.050000001,0.02,0.090000004,142.60001,82.300003,9.6400003,31.719999,67.510002,0.47999999,18.549999,0,0,0,0
"Bangladesh",209.02,96.510002,0,0,0,0.039999999,0,0.0099999998,0.0070000002,0,0,0,0,0,0,0,0,0,0,0,0,2.5699999,0.23999999,0,0.029999999,0,0,0,0.17,0,0,0,2.0999999,0,80.220001,1.01,79.709999,10.89512,0.51488239,40.959999,23.719999,0.63,0.1,0,0.99000001,7.6999998,0.75999999,13.01,9.6700001,4.4299998,0,0,7.0900002,0.050000001,0,15.64,7.6700001,35.330002,0.029999999,25.700001,26.83,28.129999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029999999,0.0099999998,0.23999999,0,0,0,0,0.19,0,0,0,0.094999999,0,0,0,0,0.02,0.47400001,0,0,0,0,0.17,0.079999998,0,0,0,5.1700001,0,0,0,0.50999999,13.08,10.15,0.20999999,1.4400001,0,0,1.27,0,239.97,0,0,42.5,0.039999999,7.359858,128.2,0,0,108.18,0,0,3.6700001,15.05,305.67999,43.330002,0,25.469999,0,11.27,3,0,0.51999998,14.96,0,0.029999999,0,25.17,50.52,1.13,76.720001,45.02,0.02,1.89,0,0,0.0040000002,0
"Myanmar",24.58267,1.1055199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0054630362,0,0,0,0,0,37.018528,0.042214371,8.3132515,3.1797321,0.15026809,10.078806,3.2370975,0.13359608,0.0034764777,0,0.4454858,0.043207653,0.69330901,0.0004966397,12.623588,4.6261988,0,0,4.7215533,0.010926072,0,0,7.5717683,11.099896,0.10181113,2.9535162,8.8590584,1.3384439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080000004,0,0,0,0,0,0,0,0,0,4.5189242,0.49000001,0,0,0.0024831984,0.074495949,0.0084428741,0,0.8274017,0,0,0,0.5492835,0,0,0,0,0,0,0,0,0,12.908162,0,0,6.9609017,0.28954095,159.48987,1.9403713,0,0.065059796,2.5760701,0,0.00099327939,0,0,2.2333887,0,0,0,10.623122,23.861053,0.13111287,0.074495949,6.4910808,0.0089999996,0.3580772,0,0,0,0
