"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Portugal",741.81,85.339996,0.72000003,4.0900002,0,0.14,0.029999999,1.36,0.001,0,0,0,0,0,0,106.53,0.96200001,6.8400002,0.64999998,0.38,0.41999999,0.75,0.64999998,7.0700002,21.690001,0.93000001,0.039999999,1.17,14.44,148.33,0.0099999998,23.98,19.530001,99.160004,6.9099998,571.59003,25.98,242.77,157.26601,7.9140372,617.48999,149.89999,566.5,0,0,23.85,16.51,46.98,1.9299999,7.5900002,394.89999,0.19,0,2.48,5.5100002,0.02,1.98,1.91,51.860001,44.93,103.06,67.339996,44.709999,53.549999,0,0.97000003,1.87,0,0.0099999998,5.8400002,2.1700001,16.879999,3.3199999,0.0099999998,35.77,2.3199999,0,1.88,1.0700001,0.40000001,7.3299999,8.3500004,278.14999,3.75,0.18000001,17.389999,10.76,6.0700002,3.9400001,1.83,14.93,0.12,0,0.0099999998,0,0.47,81.239998,6.0700002,6.3800001,26.139999,3.4000001,47.560001,0,0,0,5.0900002,0,0.0099999998,0,36.549999,178.55,1.5700001,8.8599997,2.6400001,77.550003,40.880001,237.00999,4.1799998,1.51,0,0,43.939999,348.23001,0.02,0,10.68,1.7,8.2430344,170.64,0,0,9.0699997,0,14.06,0.039999999,9.0299997,227.47,13.55,0,19.67,2.46,0.54000002,2.2,0,0.029999999,31.129999,0,0,0,22.049999,5.1599998,0,1.58,14.39,43.669998,1.59,8.96,0,0.44,3.5599999,0
"German Federal Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9494.5107,477.78879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"German Democratic Republic",53.289001,77.563004,0,162.008,0,0.029999999,0.287,0,0,0,0.090000004,0,0,0,0,5.8449998,0.001,0.0070000002,0,0,5.8039999,31.917999,27.521999,8.3929996,0.090999998,10.284,0.15000001,5.8610001,12.844,81.709999,0,0,12.215,18.632999,4.6939998,196.584,0.433,144.45799,76.871613,3.868382,261.233,252.726,62.676998,0.32800001,0,0,720.24298,326.694,719.09497,1058.865,102.072,1.76,13.557,367.354,39.174,3.698,426.63599,404.659,5746.0918,40.373001,94.632004,13.372,51.794998,0.66000003,0,2.392,0,0,0,0,0,0.003,2.461,0,0,0,0,0.152,0,22.955999,1.5599999,0.31799999,0.057,0.149,0,0,0,0,3.2449999,0,0,0,0,0,0,10.572,116.208,8.3739996,7.1609998,14.925,0,0,0,0,0,5.3270001,0,0,0,8.0200005,106.215,0.85600001,0.050000001,2.598,104.301,4.152,72.163002,51.632,22.66,0.0080000004,0.001,0,0,0,0.29800001,0.156,0,0.001,0,0,3.609,98.681999,12.13,0.075999998,16.046,0,184.841,81.223999,0,0.27900001,0.27000001,0,1.603,0,0,2.6889999,1.084,0.0080000004,29.658001,5.8330002,4.2610002,0,1.027,10.908,19.059,0,1.115,0,0,0.026000001,0
"Poland",153.59007,18.592287,0,39.113327,0,0,1.4809999,0,0,0,0,0,0,0,0,8.1635609,0,9.0970001,5.0958633,0,0,11.0638,1.9960356,1.8988503,2,0,0,0.037378944,9.8800001,149.85966,1.232,0,0,100.30266,1.8465198,422.86798,7.1019993,208.90344,149.9158,7.5441599,212.21521,417.23871,27.368862,1.4577788,0,670.72058,0,384.47232,360.57224,716.87579,253.07787,0.14951578,10.017557,465.5921,9.5764856,0.089709461,243.83032,310.36484,4103.8867,47.867474,151.61647,25.484964,51.104492,6.6235485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68426436,0,0,9.1578407,0.073453918,0.00043858957,0,0,0,0.1800734,0,0,0.79990941,0.071500003,0,0,0,0,0,0,0,0,5.8080001,0,0,0,0,0,0.050999999,0,0,0,38.163902,32.885994,5.2928581,0,1.024183,60.927677,22.958147,32.31036,17.022371,0.97932833,0.38126522,10.294161,0,0,0,0,0.24670103,0,0,0,0,0.56068414,212.82823,7.6552076,0,25.036417,0,77.77063,67.663361,0,14.233902,12.252817,0,8.2158918,0,0,4.5303278,0.27829999,0.4488,16.663532,1.9362292,3.5360479,0,0.41999999,18.091408,100.66897,0,25.724188,0,0,0,0
"Austria",772.40002,83.800003,0.1,2.2,0.2,0.89999998,0.1,1.2,0.1,0,0,0,0,0,0,74.599998,0.1,10.1,9.3000002,14.9,3.9000001,17.799999,13,28.4,60.599998,0.69999999,0,4.5,6.6999998,180,4.1999998,3.7,13.8,13.1,6.5999999,479,46.599998,554.90002,423.86981,21.33024,761.79999,951.09998,141.5,85.900002,0,129.8,234.89999,0,415.70001,405.20001,1727.2,2.4000001,6.0999999,231.89999,76.699997,3.7,37.5,78.800003,942,112.3,378.79999,149.89999,134.10001,2.3,0,0.1,0,0,0,0.11860137,0.048,0.89999998,0,0,22.799999,3.5,0,0.30000001,2.4000001,1.7,8.6999998,33,214.8,18.700001,0.80000001,0.5,0,2.2,1.7,4.5,0.80000001,0,0.1,0,0,1.3,1.1,0,0.40000001,14.6,2.5999999,85.900002,0,0,0,1,0.1,0.40000001,0,4.0999999,168.89999,6,222.39999,0.69999999,65.099998,73.599998,75,72.800003,18.299999,0.2,0.69999999,41.700001,108.2,0,0,0.2,3.3,0,0.1,0.30000001,1.8,52.700001,0.1,85.5,0.1,76.900002,687.79999,38.599998,0,6.9000001,0.30000001,0,6.0999999,0,0.2,21.5,0,0,0.30000001,43.299999,25.6,0,14.6,15.7,23.1,0.80000001,14.5,0,0,0,0
"Hungary",244.98,24.48,0.001,22.469999,0,0,0,0,0,0,0,0,0,0,0,8.4799995,0,21.112,2.3033018,0,0,8.4519997,0,27.77,0,0,0,24.73,11.51,136.92,0,0.41,0,14.5,7.5250001,157.66,8,107.29,84.04084,4.229156,151.60001,162.81,41.93,3.8599999,0,532.14001,386.04999,527.37,0,407.67999,230.32001,0,9.7200003,290.35001,19.25,1.0420001,123.13,143.71001,2466.28,50.810001,87.629997,10.87,35.560001,0.56099999,0,0,0,0,0,0,0,0,0,0,13.66,0,0,0,0,0,0,1.6827625,3.1600001,0,0,0,0,0,0,0,0.054000001,0,0,0,0,0.63999999,0.13,0.49000001,0,5.3449998,0,0,0,0,0,0.13,0,0,0,10.07,29.780001,3.1500001,48.48,1.41,61.580002,11.83,3.73,13.7,4.5999999,1.58,0,4.8000002,0,0,0,0.85000002,0,0,0,0,0,70.82,5.9099998,0,5.9000001,0,139,29.74,0,16.91,3.6800001,0,0.29100001,0,0,1.77,0,0,9.7399998,14.08,14.59,0,0.61000001,13.59,28.290001,0,3.27,0,0,0,0
"Czechoslovakia",49.416569,36.388565,0.001,94.982498,0.17818476,0,0.57759625,0,0,0,0,0,0,0,0,31.318554,0,10.910151,5.3908987,0,1.5402567,31.061844,0.32088682,24.964994,0,0,0,5.9043174,8.8564758,77.65461,13.028005,0,0,65.332558,20.280046,255.04083,6.9311552,146.26021,86.030708,4.3292918,138.94398,458.35474,33.628937,3.7864645,0,1117.08,770.83429,464.38739,557.70129,0,189.77246,6.4177361,18.9965,625.79346,44.539089,5.0058341,296.69196,202.54376,4439.854,102.55543,94.276543,27.211203,36.901985,1.9253209,0,0,0,0,0,0,0,0,0,0,8.8564758,1.7327888,0,0,0,0,0,2.9521587,0.01118851,1.7327888,0,0,0.027155692,0,0,1.411902,0.0040000002,0,0,0,0,3.2730455,0,0.57759625,2.7596266,3.4655776,0,0,0,2.7596266,0,0,0,0.013,0,15.08168,19.253208,4.1715288,0,5.0058341,78.296379,27.211203,0.51341891,76.756126,14.183197,15.402567,4.6849475,0,0,0,0,0.083124623,0,0,0.33362517,0,59.941658,247.98132,12.89965,0,18.9965,0,65.653442,68.092178,0,26.184364,2.6312718,1.5402567,5.1983662,0,0.32088682,2.2462077,0.64177364,0.38506418,15.274213,33.436405,1.5402567,0,3.1446908,30.997665,47.106186,0.46599999,10.71762,0,0,0,0
"Italy",5396.2002,527.59998,14,38.099998,18.200001,3.901,0.40000001,51.700001,0.42500001,0.1,0,0.1,0,0,0,349,0,78.199997,61.5,6.8000002,8.5,36,56.299999,115.7,648.90002,8.1999998,7.0999999,34.299999,110.2,1407,9.1999998,20.700001,208.39999,505.89999,30.299999,4501.7002,374.39999,4638.7002,3220.439,162.061,11368.9,3502.8999,1768.5,272.60001,0,126.6,307.39999,1625.7,309.10001,219.10001,0,52.400002,14.7,1161.6,744.09998,18,84.099998,913.70001,3011.3,350.20001,1046.6,242.5,775.59998,19.700001,0,0.40000001,0.1,1.5,2.2,3.8,23.6,12.2,80.199997,3.9000001,316.20001,34.599998,5.3000002,96.800003,0.30000001,6.8000002,10,160.39999,1606.5,34.5,12.3,1.5,39.799999,133.5,27.5,38.400002,27.299999,3.8,5,22.6,1.1,34.400002,14.5,0.30000001,84,82.800003,0.1,1844.6,0.2,6.0999999,5.1999998,25.4,0,18.4,13.2,159.39999,2508.3,352,3595,42.599998,1502,461.5,1161.8,1613.3,198.89999,33.400002,58.5,276.89999,1451.4,4.1999998,114.8,1419.3,21.5,85.699997,125,16.4,6.4000001,593.40002,4.3000002,299.5,1.1,214.10001,1491.7,227.10001,0,137.2,65.900002,2.0999999,23.200001,0.003,0,174.10001,0,0,1.9,194.2,222.60001,0.60000002,42.900002,247,566.79999,1.8,160.3,0.1,0,1.1,0
"Malta",43.040001,0.80000001,0.059999999,0.039999999,0,0,0.07,0.02,0,0,0,0,0,0,0,0.039999999,0,0.43000001,0,0,0,0.039999999,0,0,0,0,0.02,0,0.25999999,10.16,0,0,0.11,4.9000001,1.3200001,140.59,8.46,22.700001,13.97666,0.70334232,31.469999,9.8000002,32.23,2.79,0,0.43000001,0.81,7.3600001,2.6199999,4.6999998,174.88,0,0,6.98,12.1,0.93000001,2.3599999,2.9100001,11.24,1.0700001,5.3800001,3.8099999,12.23,0.029999999,0,0,0,0,0,0,0.028999999,0,0,0,1.4,0,0,0.0099999998,0,1.36,0,1.63,0,0.029999999,0,0,0,0.02,0,0.029999999,0,0,0,0,0,0,0.19,0,0,0,0.029999999,0.41999999,0,0,0,0.02,0,0,0,1.08,0,0.31999999,0.49000001,0.0099999998,0.090000004,4.5300002,0.0099999998,0.40000001,0,0,0,0.02,0,0,0,0,0,0,0.0099999998,0,0,3.3199999,0,3.26,0.0099999998,1.39,9.1199999,0.31999999,0,0.37,0.16,0.25,0.22,0,0,0.23,0,0,0,1.83,2.76,0,0.31999999,2.96,1.49,0,2.8,0,0,0,0
"Albania",13.09,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1644421,0,0,0,0,0,0,0,0,0,1.21,0.90200001,0,0,0,0,0,7.3699999,0,5.7199998,2.4087839,0.1212163,18.15,3.52,0.53899997,0.033,0,14.1603,12.761171,8.25,10.736,19.638273,22,0,0,45.209999,9.493,0,0,29.799,0,0,2.8599999,0.022,0.34099999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452,0,0,0,0,0,0.33000001,0,0,0,0,0.33000001,0,0,0,0,0,0,0,0,0,0,10.67,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Yugoslavia",777.71002,43.599998,0.161,1.64,0,0,0.31,2.5599999,0,0,0,0,0,0,0,2.21,0,0.039999999,0.050000001,0,0.38,0.039999999,0.41,3.04,4.6999998,0.02,0,11.24,39.32,82.110001,1.3200001,0.81,25.65,19.889999,0.52999997,232.41,15.39,182.53,127.8274,6.432611,374.03,203.89,66.43,3.8,0,375.42001,406.10001,386.39001,285.14999,573.90002,1027.86,1.48,42.330002,0,103.9,2.29,124.83,114.61,1976.9399,10.67,131.32001,18.530001,36.689999,1.95,0,0,0,0,1.22,0,3.9000001,0,0,0,21.59,12.68,0,4.1399999,0,4.4400001,23.299999,1.4400001,1.71,5,2.3,0.07,1.11,11.78,0,10,1.48,0,0.016000001,1.24,0,0.1,0.059999999,0,9.1199999,4.0999999,0,0,0.13,10.2,0,0.1,0,0,0,29.25,392.56,13.18,527.35999,24.950001,233.42,41.279999,837.07001,40.720001,6.9499998,0.62,13.13,36.220001,11.65,0.0099999998,0,2.74,0,0,0,0,0.69999999,24.049999,2.8099999,0,2.1800001,4.0599999,121.92,14.33,0,0.54000002,11.06,1.05,9.5299997,0,0.02,6.98,0,0,0,52.43,1.1900001,0,7.8899999,6.9400001,95.639999,0,7.21,0,0,0,0
"Greece",320.67001,30.549999,1.49,0.33000001,0.059999999,0,0.07,2.3199999,0.001,0.0099999998,0,0,0,0,0,3.01,0.2,0.0099999998,0.23999999,0.02,0.37,0.039999999,4.1799998,3.4100001,5.4000001,0.02,0.19,0.60000002,3.25,69.68,1.02,3.3800001,19.23,11.94,5.0300002,385.62,39.900002,593.90997,271.53561,13.66439,655.34003,133.89,128.86,13.88,0,58.139999,15.56,111.92,32.41,49.599998,951.84003,0.63999999,2.53,105.8,0,5.3000002,32.790001,56.720001,501.38,67.330002,101.88,27.709999,108.51,9.4200001,0,0,0,0.090000004,0.050000001,0.029999999,1.92,1.52,1.6900001,0.16,46.990002,0.0099999998,0.31999999,0.22,0.029999999,1.0599999,0.74000001,6.1799998,2.45,11.54,0.07,0.0099999998,1.85,2.75,1.1799999,3.6500001,0.38,0.0099999998,0.050000001,0.47999999,0.25,1.37,0.07,0.16,11.55,1.61,1.04,42.950001,0,0.13,0.050000001,0.1,0.0099999998,0.029999999,0,11.13,173.05,19.690001,559.63,6.0599999,54.27,24.959999,463.35001,68.07,6.7399998,0.82999998,2.1099999,51.009998,810.12,0,0.38999999,161.47,4.7800002,0.41999999,0.43000001,0.25,0,22.120001,0,31.27,0.15000001,26.74,620.79999,8.6000004,0,9.21,2.25,0.0099999998,1.88,0.14,0,2.6600001,0,0,0.029999999,9.3900003,5.6700001,0,2.55,6.54,84.699997,0.25999999,32.369999,0,0.050000001,0.011,0
"Cyprus",55.512001,0.94099998,0.0020000001,0.60399997,0,0.046,0.039000001,0.023,0,0,0.0020000001,0,0,0,0,0.063000001,0.001,1.694,0,0,0,0,0,0,0.035,0,0.0020000001,1.006,0.012,9.9069996,0,0.028999999,0,2.165,0.067000002,168.86,7.3439999,28.164,24.183041,1.216954,116.275,11.741,36.397999,6.1329999,0,2.517,2.2939999,11.758,4.993,7.6459999,156.592,0.07,0,5.1469998,96.130997,0,5.9000001,9.0080004,32.028999,8.802,15.832,4.6939998,11.204,0.048,0,0,0,0,0,0,0,0,0.0070000002,0,2.392,0,0,0,0,0.16,0,0,0.003,0.022,0,0,0.148,0.022,0,0.021,0.071000002,0,0,0,0,0,0,0,0.0099999998,0.25600001,0.24699999,0.0020000001,0,0.197,0.64099997,0,0,0.0020000001,0,0.20900001,9.5539999,0.121,1.175,0.163,0.62199998,0.0020000001,74.070999,3.0109999,20.421,2.6159999,0.011,7.6750002,14.026,0,0,0.052999999,0.055,0,0.052000001,0.034000002,0.222,3.1949999,0,10.075,0.509,6.9299998,111.25,0.87900001,0,2.1329999,0.27399999,0.057999998,3.6789999,0,0,1.818,0,0,0.12899999,1.202,2.5780001,0,0.266,3.3900001,1.947,0.015,2.1140001,0,0,0,0
"Bulgaria",114.4,23.65,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0725,0,0,3.8304851,0.3707,0,2.7279999,0,0,0,0,16.764,52.25,0,0,0,56.869999,0.38609999,161.92,5.8740001,49.610001,63.989861,3.2201381,182.60001,129.14,50.105,5.1589999,0,475.1626,338.79526,147.28999,134.354,289.7608,184.69,0.792,0,171.886,48.983002,1.892,0,209.011,0,43.856998,58.080002,4.7740002,12.364,0.0473,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0.0011,0.40154809,2.2414658,0.072930001,0,0,0.27765581,0,0,0,1.9437,0,0,0,0,0.2277,0,0,0,8.6273003,0,0,0,0,0,0,0,0,0,8.7449999,0,4.3010001,180.30252,1.0182067,0,8.4700003,0,16.059999,24.375999,0,3.6849999,5.6100001,1.65,0,0,1.1374773,0,0,0.64222842,0,0,22.110001,0,0,0,0,137.17,34.630825,0,59.972,14.256,0,6.2919998,0,0,0.83600003,0,0,6.3000002,3.1900001,16.808001,0,0,0.99000001,1.232,0,0.27500001,0,0,0,0
"Romania",291.95999,36.779999,0,138.16,0,0,0,0,0,0,0,0,0,0,0,5.6900001,0,1.905,0,0,0,0,0,5.5599999,2.3800001,0,0,4.79,11.97,83.25,0,0,0.25999999,31.610001,0,172.81,1.05,48.82,57.06818,2.8718209,128.13,68.989998,16.83,8.3000002,0,550.20001,522.21002,77.389999,263.79001,315.59,160.53999,0,23.83,153.2,47.259998,0.050000001,289.04001,0,2134.5901,6.3099999,23.74,7.4099998,6.3000002,0,0,0,0,0,0,0,0,0,10.111,0,5.3800001,7.23,0,6.3613391,0,9.7299995,0,0,0,0,0,0,0,0,0,0,0.001,0.014,0,0,0,0.89999998,0.12,0,0.056375861,2.6389999,0,0,0,0,0,0,0,0,0,27.6,31.690001,8.6300001,74.029999,25.1,814.57001,50.18,163.99001,992.70001,404.95001,1.6799999,30.940001,12.49,16.43,0,0,16.1,0,0,0,0,0,352.12,9.1300001,0,20.059999,0,101.22,83.709999,0,4.5599999,5.2600002,0,5.6700001,0,0,10.53,0,0,9.1800003,12.46,0.75,0,9.9499998,30.780001,47.060001,0,0.15000001,0,0,0,0
"Russia",2665.0801,1279.96,0,0,0,24.101,30.9881,0,0.0275,0,0,0,0,0,0,8.3599997,0,0.99330002,0,0,7.1424861,0,0,23.309,3.3,4.2834001,0,6.71,151.052,495.22,3.201,0,0,1333.97,46.960098,755.70001,39.512001,375.87,658.85468,33.1553,2069.76,290.07001,483.15302,70.575996,0,6566.8638,3587.5188,717.85999,3151.929,4183.1445,1696.86,24.332001,0,3736.3369,156.662,17.292,0,2635.6001,0,3242.1179,319.54999,81.928001,150.97501,60.194199,0,0,0,0,0,15.667721,0.014690784,0.0073453919,70.492401,0,140.84055,0,0,0,0,43.633701,5.8910046,39.581867,38.326897,6.6852498,0,0,1.6948268,0,0,5.2837062,1.4058,0,0,0,0,19.594299,0,0,0.71170002,0,0,0,0,0,0,3.1801,0,0.86570001,0,80.333,35.222,12.727,0,26.832132,0,209.05499,0,195.536,302.68701,0,0,0,0,0,0,1.7080448,0,0,0,0,0,1141.03,0,0,0,0,3048.76,1862.7096,0,69.916,34.914001,11.358356,34.5312,0.0044,0,68.959,0,0,279.70001,200.17799,265.177,0,35.970001,85.580002,652.883,0,108.35,0,0,0.0011,0
"Finland",718.04999,92.019997,0.0099999998,15.01,0.75999999,8.5600004,0.34999999,0.029999999,0.029999999,0,0,0,0,0,0,9.9399996,0.0099999998,14.94,4.2600002,0.49000001,1.13,29.77,7.23,77.330002,1.28,0.090000004,0.029999999,4.8299999,1.85,96.370003,0.22,1.62,3.98,17.860001,5.0799999,941.15997,61.060001,391.85999,252.4843,12.70568,448.67999,222.74001,133.31,92.940002,0,65.660004,196.99001,157.09,45.990002,59.869999,451.92001,1.34,0.0099999998,17.73,23.540001,4.0799999,4.9099998,12.39,2784.01,0,1565.55,313.97,331.32001,20.99,0,0.13,0.079999998,0,0,0,0.0040000002,0,0.498,0.02,1.09,0.11,0,0.050000001,0.050000001,1.17,0.36000001,0.38,1.11,0,0,0,0.0099999998,7.1799998,0.41,10.57,14.16,7.9899998,0.73000002,0.11,0,5.04,0.02,0.81999999,2.79,1.35,2.3399999,17.1,0,0,0.62,0.14,0,0.0099999998,0.02,14.96,2.3099999,0.77999997,2.97,2.76,161.84,11.69,0.02,2.5599999,0.34,0.13,1.02,30,219.33,0.039999999,0.49000001,0.24937387,0.33000001,0.22,1.66,1.0700001,0.63999999,35.41,0,32.810001,0.050000001,45.650002,700.47998,8.3199997,0,5.5999999,0.44,0.44,0.94,0,0,11.67,0,0,0.36000001,14.38,13.29,0.0099999998,10.56,5.6700001,41.93,0.07,9.8500004,0,0,0.11,0
"Sweden",2390.8,190.39999,13.5,6.3000002,0.12868899,4.5999999,5,0.2,0.0020000001,0,0,0,0,0,0,26.6,0,6.5,11.2,2.5999999,0.1,26,17.299999,107.7,172.3,1.6,12,0.69999999,18.799999,249.89999,0.2,0,52.900002,28.4,2.3,3993.7,142.60001,1107.9,735.96442,37.03566,1316.9,539,328.29999,230.10001,0,377.20001,220.3,332.60001,69,74.800003,927.20001,7.0999999,7.0999999,81.599998,46.599998,3.7,8.8999996,60.400002,651.70001,1852.8,0,1712,2064.5801,11.3,0,0.2,0,0,0.1,0.2,0.013,0.1,0.36300001,0,12.4,0.69999999,0.93041635,0.1,4.3000002,3.5,0.69999999,27.6,236.3,0.60000002,0,0,0.5,22.4,0,24.299999,0.69999999,0.013,0.30000001,0,0,0.89999998,5.9000001,0.69999999,11.2,8.3999996,2.3,46.599998,0,0,2.8,0.1,0,0.061999999,0,30.200001,19.6,3,5.9000001,1.3,17.700001,42.900002,4.3000002,37.900002,1.4,0.5,0.60000002,42.099998,32,0,0,21.5,3.0676324,0,109.59586,0,1,90.099998,0,138.3,0.40000001,136.3,1394.8,41.900002,0,19.700001,4.5,2.7,16.700001,0,0,34.400002,0,0,0.69999999,53.200001,49.5,0,24.5,24.4,79.599998,5.4000001,12.2,0,1.7,0,0
"Norway",1133.65,294.73999,0.029999999,1.28,0.059999999,0.0099999998,10.12,4.1599998,0,0,0,0,0,0,0,13.4,0.14,4.9299998,2.9400001,0.02,0.19,10.32,10.55,37.450001,71.559998,0.34,52.5,0.2,1.37,137.19,0.11,0.039999999,3.6600001,38.830002,0.85000002,1549.7,88.400002,547.53998,413.035,20.785009,645.87,241.11,150.99001,123.59,0,140.89,49.790001,166.67,13.08,35.66,518.95001,0.99000001,0,22.27,20.209999,1.38,1.16,19.67,169.97,631.02002,2780.04,0,1053.9301,19.18,0,0,0,0,0.0099999998,0.011260709,0.079999998,0,1.433,0,1.23,0,0,4,0.090000004,13.88,5.9400001,0.1,0.68000001,15.46,0,0,0.059999999,0,0,1.53,0.029999999,0,0,0,0,0.38,0,0.02,0.0099999998,3.4000001,1.97,32.32,0,0,1.04,0.12,0,0.07,0,19.08,4.3600001,1.25,15.11,0.23,1.75,7.0999999,0.34,3.0699999,0.07,0.0099999998,0,29.52,36.959999,0.0099999998,0,0.0099999998,0,0.050000001,0.039999999,0.029999999,0.50999999,33.950001,0,38.419998,0.15000001,261.91,964.08002,16.690001,0,8.96,0.69,1.53,2.6099999,0,0,10.45,0,0,0.090000004,22.790001,19.24,0.0099999998,9.1599998,7.5500002,75.839996,1.73,4.8400002,0,3.97,0,0
"Denmark",1074.85,73.529999,0.72000003,2.0599999,0.73000002,0.79000002,0.37,16.540001,0.34999999,0.079999998,0.029999999,0.0099999998,0,0,0,11.31,0.0099999998,2.0799999,2.1600001,0.31999999,1.72,6.3099999,4.3200002,41.93,79,0.039999999,0.31999999,1.17,6.1300001,229.7,0.56999999,1.24,3.24,106.34,1.28,1707.37,90.599998,951.77002,577.21307,29.046881,813.66998,342.34,191.59,124.89,0,180.86,172.98,193.38,39.459999,67.629997,651.88,5.5300002,0.079999998,51.110001,39.849998,2.8800001,4.73,22.610001,286.35001,604.23999,2374.8,734.82001,0,22.68,0,0,0,0,0,1.41,1.05,1.75,0.22,0.0080131553,21,0.66000003,1.76,2.8699999,0.029999999,3.6800001,8.4099998,3.3399999,64.330002,0.83999997,0.050000001,0.60000002,2,0.81999999,1.28,3.0599999,3.48,0.25,1.49,0.114,0,1.98,0.38,0.029999999,0.039999999,4.8200002,2.03,159.88,0,0,2.6099999,1.21,0,5.0799999,0,26.35,15.17,1.1900001,5.8099999,1.79,4.0100002,26.950001,3.1900001,12.64,0.70999998,0.89999998,0,28.18,22.77,0,0,300.17999,0.02,0,0.18000001,0.02,1.92,110.13,0.0099999998,68.459999,0.49000001,66.779999,735.20001,47.759998,0,18.52,1.46,11.01,8.4499998,0.02,0.029999999,35.66,0,0,0.55000001,49.169998,15.18,0,19.290001,29.200001,110.85,0.43000001,15.74,0,1.91,0.0060000001,0.33000001
"Iceland",61.556,3.267,0,0,0.0054995297,0.0020000001,0.039999999,0.001,0,0,0,0,0,0,0,0.039000001,0,0.74699998,1.418,0.044,0,0.97799999,0.73199999,0.67199999,0,0,0,0,0.0040000002,4.4679999,0,0,0.233,0.30500001,0.079000004,86.511002,2.27,80.764,24.69717,1.2428271,26.01,10.088,8.9429998,20.938999,0,2.23,1.597,4.9219999,0.35499999,2.358,23.556999,0.052000001,0,0.72600001,0.46000001,0.068999998,0.101,0.186,72.545998,22.943001,72.136002,68.681999,82.152,0,0,0,0,0,0,0.0040000002,0,0,0.0049999999,0,0.028000001,0,0,0,0,0.0040000002,0,0.022,0.026000001,0,0,0,0,0.001,0,0.18099999,0,0,0,0,0,0,0,0,0,0.0040000002,0,0.84500003,0,0,0,0.0020000001,0,0.0089999996,0,0.59399998,0.0020000001,0.116,0,0.039999999,0.068000004,0.33500001,0.0040000002,0.001,0.013,0.001,0,0.83899999,0,0,0,0,0,0,0,0,0.003,1.654,0,2.7079999,0,2.122,39.300999,0.972,0,0.118,0.0049999999,0.033,0.096000001,0,0,0.148,0,0,0,0.46700001,0.169,0,0.25099999,0.093999997,31.573,0,5.5780001,0,0,0,0
