"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Switzerland","Spain","Portugal","German Federal Republic","German Democratic Republic","Poland","Austria","Hungary","Czechoslovakia","Italy","Malta","Albania","Yugoslavia","Greece","Cyprus","Bulgaria","Romania","Russia","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen Arab Republic","Yemen People's Republic","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Fiji","Samoa"
"Spain",4067.05,216.45,3.4200001,99.190002,0.27000001,27.6,2.49,11.02,0.69,0.02,1.1,0,0.66000003,0.0099999998,0.050000001,1437.1,0,5.4000001,25.24,19.950001,11.15,13.41,24.049999,102.48,69.739998,4.4899998,0.93000001,22.139999,25.18,597.63,2.77,129.67,159.02,193.06,25.77,3445.9299,309.04001,1588.75,1496.402,79.248291,6299.9102,823.5,0,821.53003,0,60.75,104.07,402.03,39.889999,59.599998,4335.9199,0.27000001,1.55,93.209999,151.14999,4.96,49.18,65.519997,839.02002,283.45999,864.65002,155.64,383.95999,42.099998,0,0,0.17,17.860001,2.4000001,6.0300002,31.559999,3.8599999,24.23,0.47999999,125.16,66.769997,4.54,24.91,4,22.120001,18.65,100.98,825.21002,155.39999,7.6500001,1.59,71.599998,33.98,33.16,17.33,4.1900001,0.83999997,2.3299999,2.5799999,0.41999999,3.04,24.969999,24.24,0.70999998,16.83,3.1400001,319.63,0.050000001,0.11,0.68000001,13.97,0.079999998,1.5599999,0.54000002,219.66,374.48001,70.889999,813.59003,9.3900003,665.33002,104.38,649.78998,99.660004,18.01,0.92000002,0.83999997,94.150002,686.41998,0.54000002,0.25,136.46001,1.77,17.91,108.02,0.0099999998,1.17,327.53,0.07,406.69,3.76,363.54001,2208.9399,76.93,0,73.029999,6.8299999,0.64999998,10.72,0,0.33000001,135.84,0.029999999,0,5.4400001,125.52,85.379997,0.19,45.009998,88.660004,238.81,35.169998,99.809998,0.059999999,0,0.0064597391,0
"Portugal",689.09998,157.71001,0.77999997,4.2600002,0,0.79000002,0.029999999,1.54,0,0,0.02,0,0,0,0,83.290001,0,3.05,3.1199999,0.34,0.44999999,6.5900002,7.0700002,9.0699997,3.78,1.16,0.0099999998,4.71,14.71,201,0.059999999,20.719999,32.650002,49.43,3.8199999,1166.16,49.700001,586.95001,445.3544,23.58563,1658.74,335.19,1694.01,0,0,20.16,7.7199998,115.91,4.3099999,16.049999,1266.3101,0.15000001,0.56999999,6.6300001,45.25,0.82999998,33.32,8.3699999,50.419998,75.470001,272.23999,124.27,144.59,125.31,0,0.30000001,3.6099999,0,0.19,6.7399998,3.76,27.950001,4.8099999,0.1,35.029999,0.16,4.2399998,13.49,0.07,3.02,11.18,15.84,156.99001,10.54,0.74000001,14.56,21.91,14.73,2.1700001,6.25,13.3,3.04,0,0.1,0,0.63,40.59,9.9300003,0.34999999,29.15,1.39,75.050003,0,0.23999999,0,5.5799999,0.050000001,9.2799997,0,28.98,96.629997,8.6700001,26.209999,6.25,0.74000001,26.389999,127.38,247.7,1.15,0.079999998,0.22,21.34,246.16,0,0,7.1399999,0.36000001,0.02,136,0.0099999998,0.02,44.110001,0.050000001,53.720001,0.16,71.099998,619.34003,41.650002,0,51.560001,0.85000002,0,3,0,0,98.389999,0,0,2.6600001,19.309999,11.68,0.00094911928,3.1099999,31.549999,32.459999,0.28,17.219999,0.66000003,0,0.00040197503,0
"German Federal Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15426.52,816.97693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"German Democratic Republic",30.052,41.884998,0,257.56201,0,0,0.414,0,0,0,0.31999999,0,0,0,0,4.415,0.017999999,0,0,0,24.809999,34.916,0,12.164,0.389,4.5089998,0,7.329,5.8280001,171.291,0.015,0,13.053,13.552,5.9169998,257.13901,0.866,299.465,157.07159,8.3183918,405.44199,494.867,50.285,2.2490001,0,0,1107.473,581.73602,1337.924,1475.689,227.498,0.428,20.271999,431.38599,38.061001,3.0639999,592.40802,538.08698,7522.0669,55.931,256.38501,22.782,86.554001,0.99599999,0,3.0680001,0,0,0,0,0.0027983391,0,2.336,0,9.0970001,0,0,0,0,22.034,0,12.49,0.017000001,0,0,0,1.1722412,0,1.758,3.1860001,0,0,0,0,0,11.555,32.224998,6.5089998,4.7719998,5.2480001,0,0,0,0,0,8.3730001,0,0,0,7.421,7.3189998,4.6700001,0.0080000004,8.7810001,40.285,7.888,85.288002,34.627998,29.525,0.236,0,0,0,0.015,0.12,0.079000004,0,0,0.0020000001,0,3.8789999,211.23599,16.674999,0,16.040001,0,275.16299,78.43,0,0.38600001,0.07,0,0.491,0,0.017000001,2.928,1.665,1.054,44.030998,4.802,3.928,0,0.0060000001,11.396,17.621,0,1.271,0,0,0.033071291,0
"Poland",153.26961,8.2742004,0,33.810699,0,0,0,0,0,0,0,0,0,0,0,3.1724,0,0,0,0,1.7677,3.6559999,11.6963,11.946,5.1314998,0,0,0.0594,5.3899999,242.7216,0,0,0,27.9895,4.4770002,384.98901,13.9799,204.6935,144.6685,7.661531,277.98209,445.9939,40.9398,3.4683001,0,588.3009,0,430.1319,256.61679,627.64899,301.7157,0.29699999,8.8219995,436.76379,10.6194,0.27939999,208.5105,223.5739,2947.967,88.146301,147.6739,47.986401,61.879398,12.4377,0,0,0,0,0,0,0.018500315,0,0,0,0,0,0,0,0,0.0022766695,9.0761003,0.134,0.11306765,0,0,0,0.36934084,0,0,0.7403,0.20460001,0,0,0,0,0,0,0,0,11.116,0,0,0,0,0,0.13841952,0,0,0,26.1008,2.0427001,3.3736999,0.27939999,1.2909758,24.931499,32.188202,18.4701,31.3577,0.2057,1.2375,19.7428,0,0.29370001,0,0.1232,0,0,0,0,0.013003902,1.0232508,382.31601,4.5847998,0,23.696199,0,135.3616,162.73399,0,1.7061,1.8546,0.0231,5.9102998,0,0.76120001,5.3537002,0.30360001,0.2299,14.0448,2.3892,8.9749002,0,0.0198,5.7133999,139.4261,0,11.5522,0,0,0.31531486,0
"Austria",1136.2,108.9,0.1,3.3,0.013947383,0.40000001,1.3,1,0.2,0,0,0,0,0,0,70.199997,0,10,13.2,11.3,12,28.200001,18.6,38.5,1.5,0.72968346,0,12.7,13.5,158.89999,4.8000002,4.5999999,17.299999,11.5,13.5,786.09998,95.199997,903.40002,753.59052,39.909569,1324.8,1542.1,284.39999,167.5,0,161.3,314.20001,0,492,468.10001,3080,4.6999998,9.5,312.20001,135.7,6.0999999,28.200001,70.300003,673.70001,254.89999,578,185.89999,237.5,1.9,0,0.2,0.1,0,0,0,0.073485516,0.2,0,0,23.299999,2.2,0,2.8,0,3.7,0.80000001,37.200001,84.400002,0.2,0.2,0.1,0.2,2.8,1,5.0999999,2,0,0,0,0,0.89999998,0.40000001,0.1,0.30000001,12.4,4,94,0,0,0.1,18.6,0,1.2,0,10.2,101.7,15.7,251.5,1.8,71.599998,122.8,100.9,43.900002,3.8,0.69999999,0.032058727,52.099998,39.299999,0,0,0,0.1,0,1.6,0.26527959,4.6999998,109.6,0,222,0.60000002,225.39999,1426.6,67.699997,0,21,1.4,2,5.9000001,0.055,0.80000001,43.900002,0,0,2.3,60.400002,49.299999,0.00047455964,20.799999,31.299999,35.700001,1.5,23.6,0,0.30000001,0.035141461,0
"Hungary",251.25999,14.21,0,20.629999,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0.29499999,0,13.11,0,0,0,7.5599999,19.469999,122.24,0,0,0,11.24,9.6090002,169.36,13.99,146.08,140.9456,7.4643731,189.78,252.85001,36.779999,8.5200005,0,627.31,389.64001,625.62,0,530.81,263.84,0.34,12.01,205.28,27.01,1.02,124.67,181.14999,2802.49,59.040001,115.46,13.92,45.990002,0.359,0,0,0,0,0,0,0,0,0,0,10.82,0,0,0,0,0.0094449259,0,0,5.0599999,0,0,0,0,0,0,0.069038898,0,0,0,0,0,0.11,0,0,0,2.2709999,0,0,0,0,0,3.3699999,0,0,0,28.559999,8.25,5.7600002,0.02,2.1600001,105.3,26.15,1.92,15.66,2.5899999,1.84,0,7.8000002,0,0,0,1.23,0,0,0,0.026007803,0,212.92,5.25,0,13.89,0,151.37,52.630001,0,14.52,1.48,0,0.81099999,0,0,2.75,0,0,13.43,13.52,18.620001,0,0.050000001,46.790001,11.41,0,1.8200001,0,0,0.00048638979,0
"Czechoslovakia",41.634293,26.041527,0,118.071,0.22594759,0,0,0,0,0,0,0,0,0,0,18.245144,0,0,10.850636,0,2.813128,21.701273,5.4655056,32.793034,6.9122572,0,0,9.0823841,31.908909,73.543205,0.88412595,0,0,84.233086,15.592766,310.32819,21.460148,193.38245,116.0254,6.1446161,267.80978,510.78366,45.813797,5.4655056,0,1630.936,1259.0757,825.29138,661.0047,0,325.5191,7.635633,26.845278,569.53784,46.858673,5.4655056,408.3858,258.40588,5578.1113,90.100471,127.79639,36.651039,58.83456,1.5271266,0,0,0,0,0,0,1.1252512,0,0,0,4.7421298,0,0,0,0,1.5271266,0,2.4112525,0.88412595,4.0991292,0,0,0,3.4561286,0,0.40187541,6.2692566,0,0,0,0,6.2692566,0,1.1252512,0.7459445,10.609511,0,0,0,2.5720026,0,0,0,0.014,0,21.701273,20.415272,7.635633,0,3.8580041,91.788345,44.688545,1.2860013,72.498329,57.950436,3.6972539,3.4561286,0,0,0,0,0,0,0,0,0,44.688545,321.17883,14.949765,0.24112526,12.779638,0,112.44474,117.18687,0,19.29002,16.316141,1.2860013,5.4655056,0,0.88412595,3.938379,1.4467515,0.32150033,20.736773,27.166779,1.76,0,2.5720026,17.762894,55.137306,0,12.618888,0,0,0,0
"Italy",6658.8999,830.09998,15.3,50.099998,17.299999,2.4159999,2.3,34.200001,0.30000001,1.1,0.2,3.5,0.2,0.1,0.1,134.8,0,50.900002,65.300003,2.7,4.1999998,57.5,75.300003,110.5,220.2,5.8000002,5.5999999,35.5,126.8,1449.7,8.8000002,34.200001,302,344.79999,72.099998,6587.5,563.29999,6992,5904.2168,312.6828,18266.1,5976.8999,2799.3,388.60001,0,197.7,391.29999,2888.5,406.29999,286.60001,0,83.199997,25.799999,1833.7,1230,34.400002,103.8,876,2846.8,592.20001,1745.2,451.20001,1300.8,45.900002,0,0.1,0.2,5.1999998,1,1.5,34.099998,13,75,2.0999999,280,58.400002,4.1999998,144.39999,0,23.299999,18.700001,153.60001,310,33.400002,6.5,1.2,88.699997,186.3,12.6,44.799999,15.7,4.4000001,4.8000002,34.700001,1.9,39.299999,104.9,0.89999998,82.699997,90.099998,0.40000001,1787.8,0.69999999,7.8000002,3.8,18.9,0,25.9,30.200001,184.2,1785.7,399.10001,2386.6001,70.400002,1048.8,729.20001,1210.4,1010.5,231.10001,31.4,38.799999,333.70001,1303.2,7.5999999,11.8,960.79999,4.5,194.7,493.39999,94.300003,8.8999996,1023.9,7.8000002,747.20001,1.8,610.59998,2677.3,407.60001,0,257.60001,118.3,3.0999999,23.200001,0.003,0,247,0.1,0,2,238.89999,326.20001,1.4,48.599998,271.5,666.20001,2.5999999,174.7,0,0,0.057595786,0
"Malta",121.71,1.83,0,0.029999999,0,0,0.079999998,0.029999999,0.018999999,0,0,0,0,0,0,0.039999999,0,0.28,0.31,0,0,0.40000001,0,0.31,0,0.029999999,0,0,0.050000001,10.31,0,0,0.49000001,4.52,0.62,196.8,12.2,36.610001,16.00252,0.84748119,39.490002,14.44,21.25,4.2199998,0,0.66000003,11.66,10.91,2.4300001,8.8699999,215.72,0,0.059999999,7.4299998,16.860001,1.17,3.3800001,2.5799999,13.85,1.92,10.24,1.88,17.969999,0,0,0,0,0,0,0,0.0099999998,0,0.124,0,3.25,0,0,0.029999999,0,1.95,0,0.58999997,0.0049093496,0,0,0,0.090000004,0,0,0.039999999,0,0,0,0,0,0,0.63999999,0,0,0.027000001,0.07,0.33000001,0,0,0,0,0,0.029999999,0,0.41999999,0.059999999,1.13,36.84,0.14,0.079999998,3.72,0.02,0.81,0,0,0,0,1.09,0,0,0,0,0,0.02,0,0,5.1799998,0,5.7199998,0.02,8.3000002,23.030001,0.51999998,0,0.5,0.050000001,0.029999999,0.090000004,0,0,1.96,0,0,0,2.5999999,10.13,0,0.41,3.5799999,2.8299999,0,1.9299999,0,0,0,0
"Albania",3.74,0.33000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32780001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0.044,0,4.6199999,0,5.9400001,0.52233738,0.027662599,9.1300001,2.75,0.25299999,0.088,0,22.510401,9.2278996,6.1599998,12.595,35.28466,26.73,0,0,25.750999,4.7519999,0,0,32.23,0,0.23100001,1.87,0.38499999,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,2.6443999,0,0,0,0,0.016154872,0,0,0,0,0,0,0,0,16.719999,0,0,0,0,0.11,0.0075688944,0,0.044,0.077,0,0.0308,0,0,0.022,0,0,1.8049999,0.74800003,0.11,0,0,0,0,0,0,0,0,0,0
"Yugoslavia",716.21997,22.610001,0.31999999,4.04,0,0,0,0,0.02,0,0,0,0,0,0,26.969999,0,0.95999998,3.8199999,0,0.36000001,7.4549999,8.0600004,18.92,0.75999999,0,0,19.26,49.599998,89.389999,0.16,2.27,28.76,2.77,2.71,322.64999,32.549999,209,137.0423,7.257658,573.72998,315.91,36.389999,5.98,0,329.84,405.97,564.29999,247.77,537.73999,1294.13,0.68000001,32.919998,0,56.169998,1.78,114.34,132.88,1925.87,31.52,173.17,25.92,59.43,0.58499998,0,0,0,0,0,0.029999999,5.3200002,0,0,0,6.9099998,3.54,0,0.50999999,0,12.38,4.9499998,1.65,2.72,2.25,0,0,0.7659663,6.4099998,7.3200002,4.5700002,0.85000002,0,0.63,0,0,0.69999999,40.209999,0,17.620001,9.0699997,0,0,0,6.8000002,0,1.98,0,0.001,0,30.17,49.040001,15.62,174.23,22.129999,157.00999,21.57,429.06,34.869999,10.43,0.1,27.91,35.209999,12.54,0,0,2.52,0,1.92,0.15000001,0,0.19,70.309998,3.45,0,0,16.870001,174.78999,66.330002,0,0.94999999,3.27,0.02,5.5300002,0,0,8.4799995,0,0,0,37.59,9.8000002,0,1.48,14.57,76.489998,0,6.8400002,0,0,0,0
"Greece",357.44,44.18,0.69,9.1499996,0,0.029999999,0.07,0.55000001,0.059999999,0.0099999998,0.02,0,0,0,0,1.09,0.02,0.25999999,0.76999998,0.17,0.079999998,0.079999998,15.86,0.5,0.17,0,0.19,0.57999998,3.7,113.38,0.029999999,0.60000002,17.139999,17.940001,4.0999999,635.34998,65.010002,917.58002,431.39371,22.846279,1020.34,243.3,186.53999,20.700001,0,44.5,44.23,173.74001,54.200001,64.959999,1643.33,0.54000002,9.8599997,201.96001,0,25.030001,71.889999,68.410004,328.79999,100.95,163.03,56.369999,161.67,16.27,0,0,0,0,1.8200001,0.20999999,13.63,1.67,3.8800001,0.30000001,66.860001,0,0.02,12.01,0.15000001,0.69999999,3.5899999,7.0599999,34.099998,8.9700003,0.050000001,0.02,2.8699999,13.54,0.25,1.45,1.78,0.0099999998,0.029999999,0.13,0.25999999,9.0799999,0.02,0.13,19.889999,3.3399999,1.49,58.279999,0,0.039999999,1.1,1.83,0.0099999998,0.02,0,23.34,37.080002,159.22,227.75,5.1799998,31.200001,44.150002,130.92999,38.630001,8.3699999,1.41,6.2399998,42.360001,499.79001,0,0.07,232.16,1.86,4.3099999,0.33000001,0.23999999,0.02,38.790001,0.079999998,80.739998,0.31,276.64001,545.15002,13.17,0,25,1.71,0.029999999,1.35,0.1,0.02,7.6900001,0,0.029999999,0.02,13.48,22.08,0.029999999,2.5599999,5.1199999,18.52,0.16,40.259998,0,0.98000002,0.02,0
"Cyprus",67.025002,10.337,0,0.14300001,0,0,0.0080000004,0.018999999,0,0.017999999,0,0,0,0,0,0.108,0,0.116,0,0,0,0,0.061999999,0,0,0,0,0.0020000001,0.055,9.6059999,0,0,0.223,1.827,0.147,211.964,12.259,38.258999,30.020161,1.589844,73.611,26.045,36.216999,6.7160001,0,3.9660001,9.8830004,15.112,10.774,9.0039997,170.48199,0.109,0,11.515,113.447,0,8.158,18.107,28.246,5.368,29.525999,6.402,14.865,0.1,0,0,0,0,0,0,0.0099999998,0,0.0020000001,0,2.1029999,0,0,0,0,0.093000002,2.684,0.066,0.21929485,0.419,0,0.0020000001,0.43200001,0.148,0,0.075999998,0.028000001,0,0,0,0,0.011,0,1.494,0.037999999,0.14300001,0.32699999,0.077,0,0.16,0.013,0.024,0,0.027000001,0,0.39899999,6.3720002,4.3249998,0.0020000001,0.027000001,1.6720001,0.026000001,65.610001,5.3930001,2.3440001,5.2610002,0.041000001,10.738,2.6210001,0,0,0.022,0.197,0,0.213,0.0060000001,0,7.3520002,0,22.966,2.1700001,26.938999,151.28,1.96,0,4.3720002,0.119,0.046999998,0.324,0,0,2.26,0,0,0.162,1.322,5.0679998,0.0040000002,0.442,3.47,3.128,0.0054971613,2.273,0,0,0,0
"Bulgaria",97.57,29.809999,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0307,0,0,0,0,5.3238492,0.084700003,0,7.1279998,0,0,0,0.59399998,10.186,150.304,0,0,0,51.359001,0.77109998,162.8,4.2020001,83.379997,89.633087,4.7469001,142.00999,171.71001,101.64,10.692,0,712.65479,224.2944,169.28999,153.63699,454.60147,233.09,0.37400001,0,153.83501,46.673,3.6861,0,261.57999,0,33.748001,79.309998,6.4569998,16.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5953207,0,0.20900001,0,0.063813753,0,0,3.5009184,0,0,2.1366932,0,0,0,0,0,0,0,0,0,10.9307,0,0,0,0,0,0,0,0,0,4.3670001,0,7.3039999,0,0.95563447,0,15.928,0,8.8725996,2.552,0,0,0.99000001,1.2386382,0,0,1.2085696,0,0,0.68236768,0,0,72.82,0,0,0,0,130.35001,44.690815,0,32.625999,11.231,0,9.0354004,0,0,2.1010001,0,0,8.2049999,2.1010001,21.615,0,0,0.66000003,0.45100001,0,0,0,0,0,0
"Romania",264.09219,97.373085,0,99.35289,0,0,0,0,0,0,0,0,0,0,0,13.752833,0,0,0,0,0,0,0,2.23,27.86838,0,0,0,0.8236587,44.681595,4.9889998,0,0,2.9243662,0,86.567284,0.98234528,38.167892,25.888941,1.3710589,87.398506,47.016556,4.7077007,6.3172355,0,633.39355,479.95877,82.985504,371.47763,376.58585,48.943462,0,32.220924,135.41252,66.693687,0.077,270.93839,0,3031.7139,3.9973896,16.503401,1.3072748,2.5012021,0,0,0,0,0,0,0,0,0,15.009,0,0.21913856,12.317099,0,0,0,4.1409631,0,0,1.83623,0,0,0,0,1.9798036,0,0.78902465,0,0,0,0,0,5.5464725,0,0,0,3.9293811,0,0,0,0,0,0,0,0,0,24.483067,3.4306519,11.92416,140.59628,5.7504978,796.31177,35.266193,442.11581,268.815,126.24648,0,22.132994,8.0098925,68.303223,0,0,608.30597,0,0,0,0,0,414.80661,7.2164593,0,18.981934,0,101.40826,54.897987,0,0.70275468,2.8185751,0,4.0653982,0,0,5.6295938,0,0,7.3524766,4.0599999,9.5136356,0,0,4.5187883,120.26173,0,0.4156076,0,0,0,0
"Russia",1627.67,666.38,0,0,0,24.0042,32.032001,0,0,0,0,0,0,0,0,26.651899,0,0,0,0,5.3555231,8.2334995,0,5.0159998,0,4.9454527,0,5.0489998,75.471001,416.966,0,0,0,704.85797,43.945,886.71002,35.320999,510.07001,523.48657,27.72345,1927.53,530.20001,277.95901,63.425999,0,8083.3105,2861.0857,745.79999,3443.5061,5480.8574,2427.5901,15.279,0,2443.98,85.502998,21.4676,0,2529.1201,0,3405.468,302.28,101.2,132.022,55.023102,0,0,0,0,0,24.3375,0.014640537,0.15006551,51.482201,0,174.442,0,0,0,0,68.089149,17.564985,13.7346,9.5504112,5.8495936,0,0,4.9642401,0,0,2.5543785,0,0,0,0.12804,0,19.441401,0,0,0,1.9679,0,0,0,0,0,3.1974909,0,3.1372001,0,49.752998,31.075001,40.414001,0,25.183207,0,186.45,0,297.5621,310.233,0,0,0,0,0,3.8940001,1.6696137,0,0,0,0,0,1371.8101,0,0,0,0,2845.3701,1517.5443,0,122.804,44.935001,8.2008238,18.979055,0,0,37.191002,0,0,334.995,168.11301,205.535,0,33.209,90.529999,536.20599,0,112.838,0,0,0,0
"Finland",1042,103,0,11.84,0.059999999,12.52,0.38999999,2.0699999,0.1,0,0,0,0,0.0099999998,0,13.71,0,22.110001,6.0700002,0.58999997,2.49,41.330002,12.01,82.010002,3.5699999,0.079999998,0,10.36,1.6799999,114.41,0.059999999,0.13,26.639999,18.85,8.8900003,1422.38,73.699997,614.71002,486.85651,25.78355,849.65002,398.95001,220.46001,182.82001,0,98.540001,195.45,256.03,74.639999,102.87,867.63,1.16,0.0099999998,28.77,53.560001,3.6900001,12.91,24.08,2828.71,0,2567.8201,435.79999,561.25,24.93,0,0,0,0,0,0,0.050000001,0,0.0040000002,0.039999999,3.55,0.050000001,0.02,0.001,0.059999999,0.67000002,0,0.94999999,0.38,0,0,0,0.013309579,3.48,0.38999999,12.63,16.379999,10.18,1.0599999,0,0,8.2799997,0,0.18000001,3.6300001,2.78,5.79,0.050000001,0.050000001,0,4.9499998,0.15000001,0.02,0.029999999,0.02,27.92,2.72,1.16,0.80000001,4.2800002,4.0900002,16.34,0.16,4.9200001,0.81,0,0.40000001,37.77,160.92999,0,0,0,0.1,0.039999999,0.25999999,1.3888166,0.33000001,102.97,0,100.53,0.0099999998,127.51,1404.83,17.389999,0,11.33,1.12,0.54000002,1.29,0,0,29.370001,0,0,0.57999998,27.25,29.959999,0,14.9,9.5799999,41.389999,0.93000001,13.96,0,0,0.00075973279,0
"Sweden",2804.2,258.89999,1.1,5.9000001,0.30000001,4.5,7.1999998,0.30000001,0.1,0,0,0.1,0,0,0,15.3,0,11.3,20.1,2.0999999,1,34,37.400002,112.6,133.3,0.80000001,4.5999999,3.5,23.9,223.10001,0.003,1.8,90.300003,33.299999,8.1999998,3709.1001,229.39999,1661.2,1137.746,60.25415,2071.8999,844,485.5,472.29999,0,306.39999,292.79999,554.09998,99.699997,102.4,1661.5,7.3000002,7.5999999,125.9,106.6,8.8999996,13.7,44.599998,742,2810.5,0,2332.8999,2940.6201,30,0,0,0,0,0,0.2,0.016893184,0,0.0070000002,0,10.8,0,0.0033273948,0.69999999,0,1.5,0.2,9.8000002,50.900002,0.89999998,0,0.1,14.1,6.4000001,0,28.5,0.69999999,0.60000002,0.2,0,0,1.3,0,0.80000001,2.5,12.6,2.5,18.6,0,0,4.0999999,0.1,0,0.2,0,45.5,18.200001,5.1999998,12.3,3.0999999,72.599998,77.5,19.1,4.5,1.2,1.8,0.30000001,62.299999,112,0,0,0.30000001,1.7,0,15.5,0.2,1.5,215.2,0,340.5,0.80000001,370.20001,2402.2,70.699997,0,35.400002,19.5,2.7,22.6,0,0,70.5,0,0,0.69999999,72.099998,80.599998,0.0028473579,27.9,34,113.1,4.4000001,24.700001,0,0.40000001,0.016243812,0.2
"Norway",1458.48,280.29999,0,0.1,0.15000001,0.050000001,21.780001,0.07,0.0099999998,0,0,0,0,0,0,38.43,0.0099999998,3.1400001,5.3600001,0.0099999998,0.50999999,13.24,134.97,39.290001,30.309999,0.22,105.11,0.62,1.79,116.01,0.07,2.1600001,10.74,23.26,2.5,2028.95,169.52,869.33002,620.78381,32.876228,838.34003,375.45001,260.17999,218.14999,0,118.69,76.269997,268.70999,20.860001,41.509998,895.98999,1.92,0.079999998,67.559998,43.849998,12.55,3.6900001,38.630001,148.16,980.20001,4284.9702,0,1752.4399,25.09,0,0.090000004,0.0099999998,0,0,0,0.039999999,0,0,0,0.86000001,2.5599999,0,105.94,0.07,12.06,2.8800001,0.0099999998,0.54000002,14.85,0,0,1.74,0.07,0.029999999,2.3599999,0.74000001,0,0.215,0,0,0.083999999,0.059999999,0.43000001,0.039999999,3.21,0.70999998,9.0200005,0,0,1.8,0.15000001,0,0.62,0,32.48,0.5,3.3499999,0,0.090000004,8.1800003,21.16,0.41999999,3.97,0.23,2.5599999,0.0099999998,37.900002,17.26,0,0.029999999,0.050000001,1.11,0.13,0.15000001,0.079999998,0.46000001,170.81,0.0099999998,117.01,0.15000001,219.55,1284.92,25.92,0,20.17,8.3500004,0.80000001,29.549999,0,0,21.98,0.0099999998,0,0.1,27.360001,37.279999,0.0099999998,11.9,15.17,77.839996,1.12,8.7600002,0,1.73,0.0057233204,0
