"ID","Time","milper","irst"
"Colombia",1998-11-05 02:00:00,152.82,636.07
"Colombia",1999-11-05 02:00:00,155.25,534.64
"Colombia",2000-11-05 02:00:00,151.63,660.21
"Colombia",2001-11-05 02:00:00,158.02,638.86
"Colombia",2002-11-05 02:00:00,158.66,664.14
"Colombia",2003-11-05 02:00:00,200.49,667.77
"Colombia",2004-11-05 02:00:00,203.81,729.68
"Colombia",2005-11-05 02:00:00,207.6,841.95
"Colombia",2006-11-05 02:00:00,206.33,1219.76
"Colombia",2007-11-05 02:00:00,209.48,1244.66
"Colombia",2008-11-05 02:00:00,254.12,1052.24
"Colombia",2009-11-05 02:00:00,267.12,1052.14
"Colombia",2010-11-05 02:00:00,284.81,1212.47
"Colombia",2011-11-05 02:00:00,281.67,1286.21
"Colombia",2012-11-05 02:00:00,282.43,1302.95
"Egypt",1955-11-05 02:00:00,91.73,4.55
"Egypt",1956-11-05 02:00:00,94.03,4.92
"Egypt",1957-11-05 02:00:00,93.14,12.75
"Egypt",1958-11-05 02:00:00,106.78,27.21
"Egypt",1959-11-05 02:00:00,156.76,112.24
"Egypt",1960-11-05 02:00:00,159.49,136.74
"Egypt",1961-11-05 02:00:00,215.11,155.34
"Egypt",1962-11-05 02:00:00,219.69,189.31
"Egypt",1963-11-05 02:00:00,134.95,193.38
"Egypt",1964-11-05 02:00:00,159.95,179.01
"Egypt",1965-11-05 02:00:00,204.42,180.33
"Egypt",1966-11-05 02:00:00,213.91,207.55
"Egypt",1967-11-05 02:00:00,219.81,201.7
"Egypt",1968-11-05 02:00:00,196.52,198.53
"Egypt",1969-11-05 02:00:00,230.65,303.75
"Egypt",1970-11-05 02:00:00,254.92,303.29
"Egypt",1971-11-05 02:00:00,316.43,260.26
"Egypt",1972-11-05 02:00:00,388.7,235.05
"Egypt",1973-11-05 02:00:00,390.86,292.99
"Egypt",1974-11-05 02:00:00,409.16,409.12
"Egypt",1975-11-05 02:00:00,399.94,357.81
"Egypt",1976-11-05 02:00:00,400.6,458.66
"Egypt",1977-11-05 02:00:00,349.67,265.25
"Egypt",1978-11-05 02:00:00,448.25,602.57
"Egypt",1979-11-05 02:00:00,446.4,802.3
"Egypt",1980-11-05 02:00:00,447.74,799.35
"Egypt",1981-11-05 02:00:00,449.23,903.72
"Egypt",1982-11-05 02:00:00,446.75,483.67
"Egypt",1983-11-05 02:00:00,447.72,199.24
"Egypt",1984-11-05 02:00:00,467.67,1152.69
"Egypt",1985-11-05 02:00:00,466.96,954.31
"Egypt",1986-11-05 02:00:00,399.02,1002.99
"Egypt",1987-11-05 02:00:00,448.42,1432.82
"Egypt",1988-11-05 02:00:00,453.17,2025.33
"Egypt",1989-11-05 02:00:00,450.3,2112.56
"Egypt",1990-11-05 02:00:00,435.2,2324.46
"Egypt",1991-11-05 02:00:00,433.67,2541.43
"Egypt",1992-11-05 02:00:00,424.48,2500.47
"Egypt",1993-11-05 02:00:00,423.68,2499.88
"Egypt",1994-11-05 02:00:00,430.02,2622.56
"Egypt",1995-11-05 02:00:00,430.47,2642.59
"Egypt",1996-11-05 02:00:00,430.78,2617.89
"Egypt",1997-11-05 02:00:00,429.12,2716.31
"Egypt",1998-11-05 02:00:00,430.12,2871.26
"Egypt",1999-11-05 02:00:00,429.86,2625.32
"Egypt",2000-11-05 02:00:00,448.82,2838.51
"Egypt",2001-11-05 02:00:00,442.71,3799.27
"Egypt",2002-11-05 02:00:00,443.3,4315
"Egypt",2003-11-05 02:00:00,450.93,4398.55
"Egypt",2004-11-05 02:00:00,458.35,4807.7
"Egypt",2005-11-05 02:00:00,467.96,5602.88
"Egypt",2006-11-05 02:00:00,467.34,6044.68
"Egypt",2007-11-05 02:00:00,469.28,6224.01
"Egypt",2008-11-05 02:00:00,469.06,6199.52
"Egypt",2009-11-05 02:00:00,470.09,5540.47
"Egypt",2010-11-05 02:00:00,468.78,6676.25
"Egypt",2011-11-05 02:00:00,469.37,6485.62
"Egypt",2012-11-05 02:00:00,438.48,6627.7
"Finland",1955-11-05 02:00:00,40.91,174.61
"Finland",1956-11-05 02:00:00,42.22,193.78
"Finland",1957-11-05 02:00:00,39.16,204.23
"Finland",1958-11-05 02:00:00,41.24,185.34
"Finland",1959-11-05 02:00:00,41.27,233.34
"Finland",1960-11-05 02:00:00,41.51,254.74
"Finland",1961-11-05 02:00:00,48.12,276.38
"Finland",1962-11-05 02:00:00,45.39,306.79
"Finland",1963-11-05 02:00:00,35.34,327.12
"Finland",1964-11-05 02:00:00,40.83,369.63
"Finland",1965-11-05 02:00:00,39.81,358.18
"Finland",1966-11-05 02:00:00,38.97,345.86
"Finland",1967-11-05 02:00:00,38.27,409.44
"Finland",1968-11-05 02:00:00,40.45,729.3
"Finland",1969-11-05 02:00:00,38.87,966.75
"Finland",1970-11-05 02:00:00,38.79,1167.33
"Finland",1971-11-05 02:00:00,38.6,1026.38
"Finland",1972-11-05 02:00:00,42.4,1456.22
"Finland",1973-11-05 02:00:00,39.67,1612.72
"Finland",1974-11-05 02:00:00,41.26,1655.74
"Finland",1975-11-05 02:00:00,39.2,1617.94
"Finland",1976-11-05 02:00:00,34.98,1645.87
"Finland",1977-11-05 02:00:00,40.67,2195.94
"Finland",1978-11-05 02:00:00,39.11,2333.33
"Finland",1979-11-05 02:00:00,36.59,2463.67
"Finland",1980-11-05 02:00:00,35.95,2509.88
"Finland",1981-11-05 02:00:00,37.9,2428.34
"Finland",1982-11-05 02:00:00,35.24,2414.99
"Finland",1983-11-05 02:00:00,39.37,2415.45
"Finland",1984-11-05 02:00:00,41.41,2632.05
"Finland",1985-11-05 02:00:00,40.09,2518.74
"Finland",1986-11-05 02:00:00,38.69,2586.16
"Finland",1987-11-05 02:00:00,38.37,2667.4
"Finland",1988-11-05 02:00:00,40.79,2796.37
"Finland",1989-11-05 02:00:00,39.72,2897.93
"Finland",1990-11-05 02:00:00,30.45,2839.51
"Finland",1991-11-05 02:00:00,32.99,2873.12
"Finland",1992-11-05 02:00:00,33.05,3061.18
"Finland",1993-11-05 02:00:00,32.78,3240.36
"Finland",1994-11-05 02:00:00,33.85,3418.88
"Finland",1995-11-05 02:00:00,33.4,3175.91
"Finland",1996-11-05 02:00:00,35.53,3300.34
"Finland",1997-11-05 02:00:00,35.77,3732.86
"Finland",1998-11-05 02:00:00,35.43,3952.36
"Finland",1999-11-05 02:00:00,35.74,3956.82
"Finland",2000-11-05 02:00:00,31.42,4094.25
"Finland",2001-11-05 02:00:00,31.14,3938.31
"Finland",2002-11-05 02:00:00,31.49,4003.62
"Finland",2003-11-05 02:00:00,27.99,4767.47
"Finland",2004-11-05 02:00:00,28.44,4830.68
"Finland",2005-11-05 02:00:00,27.11,4738.91
"Finland",2006-11-05 02:00:00,28.68,5053.24
"Finland",2007-11-05 02:00:00,28.75,4429.02
"Finland",2008-11-05 02:00:00,28.59,4418.14
"Finland",2009-11-05 02:00:00,29.4,3066
"Finland",2010-11-05 02:00:00,22.78,4028.53
"Finland",2011-11-05 02:00:00,21.64,3989.35
"Finland",2012-11-05 02:00:00,21.53,3760.22
"France",1955-11-05 02:00:00,800.53,12592.94
"France",1956-11-05 02:00:00,856.41,13400.83
"France",1957-11-05 02:00:00,913.8,14094.91
"France",1958-11-05 02:00:00,961.27,14615.81
"France",1959-11-05 02:00:00,993.63,15217.61
"France",1960-11-05 02:00:00,1026.22,17281.31
"France",1961-11-05 02:00:00,720.71,17568.26
"France",1962-11-05 02:00:00,705.54,17241.04
"France",1963-11-05 02:00:00,734.69,17555.35
"France",1964-11-05 02:00:00,688.3,19779.56
"France",1965-11-05 02:00:00,584.94,19603.61
"France",1966-11-05 02:00:00,579.57,19584.57
"France",1967-11-05 02:00:00,594.42,19655.57
"France",1968-11-05 02:00:00,569.73,20410.31
"France",1969-11-05 02:00:00,569.38,22510.36
"France",1970-11-05 02:00:00,569.2,23774.42
"France",1971-11-05 02:00:00,565.32,22856.94
"France",1972-11-05 02:00:00,559.85,24054.6
"France",1973-11-05 02:00:00,583.22,25263.58
"France",1974-11-05 02:00:00,584.16,27023.85
"France",1975-11-05 02:00:00,584.59,21529.03
"France",1976-11-05 02:00:00,584.88,23222.74
"France",1977-11-05 02:00:00,584.91,22094.16
"France",1978-11-05 02:00:00,580.94,22841.05
"France",1979-11-05 02:00:00,578.68,23360.21
"France",1980-11-05 02:00:00,574.32,23177.12
"France",1981-11-05 02:00:00,574.71,21257.02
"France",1982-11-05 02:00:00,576.74,18401.85
"France",1983-11-05 02:00:00,578.59,17580.92
"France",1984-11-05 02:00:00,570.57,19000.48
"France",1985-11-05 02:00:00,564.66,19008.69
"France",1986-11-05 02:00:00,559.01,17865.79
"France",1987-11-05 02:00:00,558.8,17692.24
"France",1988-11-05 02:00:00,558.18,19120.34
"France",1989-11-05 02:00:00,556.57,16800.4
"France",1990-11-05 02:00:00,552.78,19020
"France",1991-11-05 02:00:00,553.39,18430.47
"France",1992-11-05 02:00:00,542.1,18022.59
"France",1993-11-05 02:00:00,506.53,17111.49
"France",1994-11-05 02:00:00,507.55,18032.32
"France",1995-11-05 02:00:00,503.88,18099.71
"France",1996-11-05 02:00:00,501.59,17631.49
"France",1997-11-05 02:00:00,477.44,19767.25
"France",1998-11-05 02:00:00,448.19,20127.86
"France",1999-11-05 02:00:00,420.51,20200.51
"France",2000-11-05 02:00:00,294.61,20953.57
"France",2001-11-05 02:00:00,274.4,19343.94
"France",2002-11-05 02:00:00,260.92,20258.46
"France",2003-11-05 02:00:00,257.7,19759.53
"France",2004-11-05 02:00:00,255.37,20770.36
"France",2005-11-05 02:00:00,257.45,19481.08
"France",2006-11-05 02:00:00,255.46,19853.69
"France",2007-11-05 02:00:00,253.71,19249.9
"France",2008-11-05 02:00:00,253.48,17879.37
"France",2009-11-05 02:00:00,352.33,12839.77
"France",2010-11-05 02:00:00,354.92,15413.72
"France",2011-11-05 02:00:00,238.97,15779.27
"France",2012-11-05 02:00:00,238.75,15608.76
"Greece",1955-11-05 02:00:00,143.47,65.47
"Greece",1956-11-05 02:00:00,136.27,74.21
"Greece",1957-11-05 02:00:00,143.15,74.48
"Greece",1958-11-05 02:00:00,147.77,113
"Greece",1959-11-05 02:00:00,152.21,88.98
"Greece",1960-11-05 02:00:00,158.47,125.22
"Greece",1961-11-05 02:00:00,161.89,139.35
"Greece",1962-11-05 02:00:00,159.33,64.75
"Greece",1963-11-05 02:00:00,174.28,76.06
"Greece",1964-11-05 02:00:00,173.63,166.34
"Greece",1965-11-05 02:00:00,189.33,211.16
"Greece",1966-11-05 02:00:00,175.41,209.1
"Greece",1967-11-05 02:00:00,172.75,160.23
"Greece",1968-11-05 02:00:00,184.05,217.47
"Greece",1969-11-05 02:00:00,179.29,448.01
"Greece",1970-11-05 02:00:00,179.35,435.44
"Greece",1971-11-05 02:00:00,180.66,475.55
"Greece",1972-11-05 02:00:00,180.33,606.93
"Greece",1973-11-05 02:00:00,184.82,752.65
"Greece",1974-11-05 02:00:00,183.52,688.38
"Greece",1975-11-05 02:00:00,184.94,720.96
"Greece",1976-11-05 02:00:00,185.72,1110.57
"Greece",1977-11-05 02:00:00,188.04,1001.28
"Greece",1978-11-05 02:00:00,184.5,1001.4
"Greece",1979-11-05 02:00:00,186.89,1000.08
"Greece",1980-11-05 02:00:00,186.6,1067.27
"Greece",1981-11-05 02:00:00,186.8,908.97
"Greece",1982-11-05 02:00:00,186.35,912.07
"Greece",1983-11-05 02:00:00,177.84,755.65
"Greece",1984-11-05 02:00:00,196.08,773.28
"Greece",1985-11-05 02:00:00,201.07,986.8
"Greece",1986-11-05 02:00:00,201.87,1008.11
"Greece",1987-11-05 02:00:00,199.44,907.58
"Greece",1988-11-05 02:00:00,198.05,957.86
"Greece",1989-11-05 02:00:00,201.39,960.6
"Greece",1990-11-05 02:00:00,200.89,997.12
"Greece",1991-11-05 02:00:00,205.26,980.43
"Greece",1992-11-05 02:00:00,208.2,923.92
"Greece",1993-11-05 02:00:00,213.88,979.68
"Greece",1994-11-05 02:00:00,205.6,846.5
"Greece",1995-11-05 02:00:00,212.74,939.75
"Greece",1996-11-05 02:00:00,213.07,848.08
"Greece",1997-11-05 02:00:00,205.36,1014.81
"Greece",1998-11-05 02:00:00,200.52,1109.9
"Greece",1999-11-05 02:00:00,203.82,953.47
"Greece",2000-11-05 02:00:00,160.03,1087.3
"Greece",2001-11-05 02:00:00,157.28,1282.67
"Greece",2002-11-05 02:00:00,177.18,1832.62
"Greece",2003-11-05 02:00:00,177.12,1699.17
"Greece",2004-11-05 02:00:00,172.29,1966.32
"Greece",2005-11-05 02:00:00,162.69,2266.78
"Greece",2006-11-05 02:00:00,163.43,2417.14
"Greece",2007-11-05 02:00:00,148.18,2553.38
"Greece",2008-11-05 02:00:00,155.31,2476.61
"Greece",2009-11-05 02:00:00,155.61,2002.01
"Greece",2010-11-05 02:00:00,156.29,1821.92
"Greece",2011-11-05 02:00:00,141.48,1933.75
"Greece",2012-11-05 02:00:00,145.39,1246.43
"Hungary",1955-11-05 02:00:00,204.61,1629.15
"Hungary",1956-11-05 02:00:00,215.24,1414.75
"Hungary",1957-11-05 02:00:00,6.26,1374.87
"Hungary",1958-11-05 02:00:00,30.16,1627.01
"Hungary",1959-11-05 02:00:00,55.14,1760.32
"Hungary",1960-11-05 02:00:00,77.86,1887.35
"Hungary",1961-11-05 02:00:00,116.38,2053.12
"Hungary",1962-11-05 02:00:00,118.35,2332.23
"Hungary",1963-11-05 02:00:00,155.65,2372.74
"Hungary",1964-11-05 02:00:00,155.7,2363.76
"Hungary",1965-11-05 02:00:00,155.59,2520.15
"Hungary",1966-11-05 02:00:00,156.34,2647.45
"Hungary",1967-11-05 02:00:00,154.84,2739.13
"Hungary",1968-11-05 02:00:00,147.6,2902.65
"Hungary",1969-11-05 02:00:00,146.18,3033.92
"Hungary",1970-11-05 02:00:00,146.9,3106.08
"Hungary",1971-11-05 02:00:00,145.36,3110.6
"Hungary",1972-11-05 02:00:00,146.41,3274.19
"Hungary",1973-11-05 02:00:00,139.44,3327.43
"Hungary",1974-11-05 02:00:00,124.32,3466.07
"Hungary",1975-11-05 02:00:00,118.14,3672.89
"Hungary",1976-11-05 02:00:00,118.62,3651.42
"Hungary",1977-11-05 02:00:00,120.97,3723.19
"Hungary",1978-11-05 02:00:00,122.72,3878.11
"Hungary",1979-11-05 02:00:00,120.28,3907.39
"Hungary",1980-11-05 02:00:00,119.75,3764.87
"Hungary",1981-11-05 02:00:00,119.97,3642.54
"Hungary",1982-11-05 02:00:00,121.05,3702.45
"Hungary",1983-11-05 02:00:00,117.45,3614.02
"Hungary",1984-11-05 02:00:00,118.13,3748.82
"Hungary",1985-11-05 02:00:00,116.76,3645.37
"Hungary",1986-11-05 02:00:00,115.96,3713.35
"Hungary",1987-11-05 02:00:00,116.84,3618.85
"Hungary",1988-11-05 02:00:00,117.94,3582.53
"Hungary",1989-11-05 02:00:00,108.93,3220.16
"Hungary",1990-11-05 02:00:00,95.34,2730.13
"Hungary",1991-11-05 02:00:00,86.05,1900.75
"Hungary",1992-11-05 02:00:00,77.69,1538.89
"Hungary",1993-11-05 02:00:00,64.87,1752.79
"Hungary",1994-11-05 02:00:00,60.72,1937.38
"Hungary",1995-11-05 02:00:00,59.88,1861.6
"Hungary",1996-11-05 02:00:00,50.52,1874.08
"Hungary",1997-11-05 02:00:00,50.62,1690.08
"Hungary",1998-11-05 02:00:00,43.9,1815.39
"Hungary",1999-11-05 02:00:00,51.46,1811.73
"Hungary",2000-11-05 02:00:00,44.89,1870.36
"Hungary",2001-11-05 02:00:00,33.24,1956.89
"Hungary",2002-11-05 02:00:00,32.71,2053.29
"Hungary",2003-11-05 02:00:00,33.4,1990.09
"Hungary",2004-11-05 02:00:00,32.56,1952.36
"Hungary",2005-11-05 02:00:00,34.07,1956.46
"Hungary",2006-11-05 02:00:00,32.51,2084.84
"Hungary",2007-11-05 02:00:00,31.75,2228.12
"Hungary",2008-11-05 02:00:00,31.05,2098.35
"Hungary",2009-11-05 02:00:00,24.64,1402.46
"Hungary",2010-11-05 02:00:00,28.24,1676.95
"Hungary",2011-11-05 02:00:00,29.59,1746.6
"Hungary",2012-11-05 02:00:00,23.29,1542.22
"India",1955-11-05 02:00:00,390.66,1732.23
"India",1956-11-05 02:00:00,397.31,1765.72
"India",1957-11-05 02:00:00,444.45,1742.03
"India",1958-11-05 02:00:00,489.74,1842.63
"India",1959-11-05 02:00:00,535.52,2473.48
"India",1960-11-05 02:00:00,535.51,3285.21
"India",1961-11-05 02:00:00,777,4082.54
"India",1962-11-05 02:00:00,800.54,5149.06
"India",1963-11-05 02:00:00,1084.47,5884.87
"India",1964-11-05 02:00:00,1215.25,6034.14
"India",1965-11-05 02:00:00,1220.18,6470.15
"India",1966-11-05 02:00:00,1400.08,6660.46
"India",1967-11-05 02:00:00,1420.97,6439.36
"India",1968-11-05 02:00:00,1479.26,6493.25
"India",1969-11-05 02:00:00,1510.7,6512.8
"India",1970-11-05 02:00:00,1548.84,6288.28
"India",1971-11-05 02:00:00,1561.3,6375.17
"India",1972-11-05 02:00:00,1589.29,6906.69
"India",1973-11-05 02:00:00,1620.68,7353.86
"India",1974-11-05 02:00:00,1618.43,6738.8
"India",1975-11-05 02:00:00,1668.44,7926.02
"India",1976-11-05 02:00:00,1440.22,9314.13
"India",1977-11-05 02:00:00,1271.53,9894.58
"India",1978-11-05 02:00:00,1299.5,10023.35
"India",1979-11-05 02:00:00,1285.3,10004.28
"India",1980-11-05 02:00:00,1105.04,9426.95
"India",1981-11-05 02:00:00,1103.48,10694.66
"India",1982-11-05 02:00:00,1119.5,10921.2
"India",1983-11-05 02:00:00,1103.87,10138.31
"India",1984-11-05 02:00:00,1120.47,10347.69
"India",1985-11-05 02:00:00,1260.68,11187.36
"India",1986-11-05 02:00:00,1260.6,11058.16
"India",1987-11-05 02:00:00,1259.62,12262.59
"India",1988-11-05 02:00:00,1358.98,13018.86
"India",1989-11-05 02:00:00,1259.18,15522.72
"India",1990-11-05 02:00:00,1260.06,16478.69
"India",1991-11-05 02:00:00,1259.4,17577.88
"India",1992-11-05 02:00:00,1259.43,18723.68
"India",1993-11-05 02:00:00,1261.13,18617.53
"India",1994-11-05 02:00:00,1261.19,19283.5
"India",1995-11-05 02:00:00,1259.9,22002.84
"India",1996-11-05 02:00:00,1258.84,23752.44
"India",1997-11-05 02:00:00,1259.81,24414.59
"India",1998-11-05 02:00:00,1299.71,23478.65
"India",1999-11-05 02:00:00,1299.41,24295.08
"India",2000-11-05 02:00:00,1303.5,26923.49
"India",2001-11-05 02:00:00,1264.45,27290.31
"India",2002-11-05 02:00:00,1299,28812.29
"India",2003-11-05 02:00:00,1327.09,31777.29
"India",2004-11-05 02:00:00,1326.41,32626.22
"India",2005-11-05 02:00:00,1325.65,45781.58
"India",2006-11-05 02:00:00,1323.97,49448.79
"India",2007-11-05 02:00:00,1314.78,53466.75
"India",2008-11-05 02:00:00,1289.14,57788.55
"India",2009-11-05 02:00:00,1280.88,63525.94
"India",2010-11-05 02:00:00,1324.81,68974.76
"India",2011-11-05 02:00:00,1324.38,73590.68
"India",2012-11-05 02:00:00,1323.54,77264.53
"Israel",1955-11-05 02:00:00,74.75,9.67
"Israel",1956-11-05 02:00:00,74.59,13.31
"Israel",1957-11-05 02:00:00,69.04,14.56
"Israel",1958-11-05 02:00:00,65.29,20.79
"Israel",1959-11-05 02:00:00,65.55,23.7
"Israel",1960-11-05 02:00:00,65.27,39.55
"Israel",1961-11-05 02:00:00,63.16,61.11
"Israel",1962-11-05 02:00:00,66.58,80.27
"Israel",1963-11-05 02:00:00,65.7,82.99
"Israel",1964-11-05 02:00:00,64.8,82.06
"Israel",1965-11-05 02:00:00,64.52,83.51
"Israel",1966-11-05 02:00:00,64.68,83.57
"Israel",1967-11-05 02:00:00,74.49,83.62
"Israel",1968-11-05 02:00:00,97.33,99.41
"Israel",1969-11-05 02:00:00,100.03,120.18
"Israel",1970-11-05 02:00:00,104.27,118.72
"Israel",1971-11-05 02:00:00,130.55,119.27
"Israel",1972-11-05 02:00:00,129.93,90.77
"Israel",1973-11-05 02:00:00,130,119.85
"Israel",1974-11-05 02:00:00,182.75,73.82
"Israel",1975-11-05 02:00:00,171.23,60.31
"Israel",1976-11-05 02:00:00,174.47,69.85
"Israel",1977-11-05 02:00:00,178.73,69.82
"Israel",1978-11-05 02:00:00,178.47,90.12
"Israel",1979-11-05 02:00:00,182.03,109.1
"Israel",1980-11-05 02:00:00,196.36,114.95
"Israel",1981-11-05 02:00:00,200.38,120.14
"Israel",1982-11-05 02:00:00,206.19,118.98
"Israel",1983-11-05 02:00:00,207.99,151.42
"Israel",1984-11-05 02:00:00,204.31,91.47
"Israel",1985-11-05 02:00:00,194.46,99.3
"Israel",1986-11-05 02:00:00,179.45,109.78
"Israel",1987-11-05 02:00:00,181.55,116.54
"Israel",1988-11-05 02:00:00,190.88,119.88
"Israel",1989-11-05 02:00:00,190.31,118.39
"Israel",1990-11-05 02:00:00,188.84,144.36
"Israel",1991-11-05 02:00:00,190.22,160.26
"Israel",1992-11-05 02:00:00,178.8,158.76
"Israel",1993-11-05 02:00:00,181.48,158.09
"Israel",1994-11-05 02:00:00,185.1,179.98
"Israel",1995-11-05 02:00:00,184.65,220.87
"Israel",1996-11-05 02:00:00,185.06,265.22
"Israel",1997-11-05 02:00:00,184.36,269.97
"Israel",1998-11-05 02:00:00,175.15,280.39
"Israel",1999-11-05 02:00:00,174.39,279.86
"Israel",2000-11-05 02:00:00,172.44,278.39
"Israel",2001-11-05 02:00:00,164.59,278.31
"Israel",2002-11-05 02:00:00,163.67,278.47
"Israel",2003-11-05 02:00:00,168.15,279.15
"Israel",2004-11-05 02:00:00,167.44,279.26
"Israel",2005-11-05 02:00:00,167.51,299.45
"Israel",2006-11-05 02:00:00,168.04,299.82
"Israel",2007-11-05 02:00:00,167.51,299.3
"Israel",2008-11-05 02:00:00,177.46,299.43
"Israel",2009-11-05 02:00:00,175.16,298.8
"Israel",2010-11-05 02:00:00,177.19,299.1
"Israel",2011-11-05 02:00:00,177.01,300.64
"Israel",2012-11-05 02:00:00,175.14,299.4
"Italy",1955-11-05 02:00:00,317.25,5394.51
"Italy",1956-11-05 02:00:00,319.75,5908.07
"Italy",1957-11-05 02:00:00,319.5,6787.12
"Italy",1958-11-05 02:00:00,320.84,6271.16
"Italy",1959-11-05 02:00:00,321.59,6763.4
"Italy",1960-11-05 02:00:00,321.37,8228.57
"Italy",1961-11-05 02:00:00,469.82,9122.67
"Italy",1962-11-05 02:00:00,470.77,9489.35
"Italy",1963-11-05 02:00:00,515.23,10155.78
"Italy",1964-11-05 02:00:00,589.69,9792.34
"Italy",1965-11-05 02:00:00,461.36,12659.85
"Italy",1966-11-05 02:00:00,434.22,13641.12
"Italy",1967-11-05 02:00:00,428.8,15890.43
"Italy",1968-11-05 02:00:00,430.6,16962.71
"Italy",1969-11-05 02:00:00,436.61,16427.55
"Italy",1970-11-05 02:00:00,437.1,17277.7
"Italy",1971-11-05 02:00:00,434.09,17452.89
"Italy",1972-11-05 02:00:00,509.99,19814.62
"Italy",1973-11-05 02:00:00,549,20995.8
"Italy",1974-11-05 02:00:00,532.33,23803.28
"Italy",1975-11-05 02:00:00,459.93,21834.71
"Italy",1976-11-05 02:00:00,455.32,23445.39
"Italy",1977-11-05 02:00:00,475.36,23336.19
"Italy",1978-11-05 02:00:00,488.15,24281.01
"Italy",1979-11-05 02:00:00,489.95,24302.41
"Italy",1980-11-05 02:00:00,500.7,26499.86
"Italy",1981-11-05 02:00:00,505.67,24777.77
"Italy",1982-11-05 02:00:00,517.75,24007.92
"Italy",1983-11-05 02:00:00,496.73,21810.65
"Italy",1984-11-05 02:00:00,509.46,24109.78
"Italy",1985-11-05 02:00:00,504.09,23900.05
"Italy",1986-11-05 02:00:00,529.59,22881.51
"Italy",1987-11-05 02:00:00,503.65,22859.13
"Italy",1988-11-05 02:00:00,505.2,23758.81
"Italy",1989-11-05 02:00:00,505,25174.04
"Italy",1990-11-05 02:00:00,492.71,25451.56
"Italy",1991-11-05 02:00:00,473.81,25030.27
"Italy",1992-11-05 02:00:00,472.84,24742.79
"Italy",1993-11-05 02:00:00,448.34,25847.62
"Italy",1994-11-05 02:00:00,435.68,26149.98
"Italy",1995-11-05 02:00:00,433.77,27765.79
"Italy",1996-11-05 02:00:00,429.93,23909.27
"Italy",1997-11-05 02:00:00,419.25,25841.55
"Italy",1998-11-05 02:00:00,401.04,25713.51
"Italy",1999-11-05 02:00:00,390.26,24878.33
"Italy",2000-11-05 02:00:00,252.31,26757.1
"Italy",2001-11-05 02:00:00,230.11,26544.93
"Italy",2002-11-05 02:00:00,216.16,26066.55
"Italy",2003-11-05 02:00:00,199.44,27058.2
"Italy",2004-11-05 02:00:00,197.38,28605.26
"Italy",2005-11-05 02:00:00,191.26,29350.99
"Italy",2006-11-05 02:00:00,191.43,31624.32
"Italy",2007-11-05 02:00:00,191.93,31553.34
"Italy",2008-11-05 02:00:00,185.01,30589.48
"Italy",2009-11-05 02:00:00,292.19,19847.24
"Italy",2010-11-05 02:00:00,292.68,25749.48
"Italy",2011-11-05 02:00:00,185.25,28734.52
"Italy",2012-11-05 02:00:00,185.19,27251.54
"Japan",1955-11-05 02:00:00,195.99,9406.41
"Japan",1956-11-05 02:00:00,215.09,11105.14
"Japan",1957-11-05 02:00:00,223.72,12569.25
"Japan",1958-11-05 02:00:00,244.07,12117.18
"Japan",1959-11-05 02:00:00,254.5,16628.32
"Japan",1960-11-05 02:00:00,262.43,22137.63
"Japan",1961-11-05 02:00:00,230.09,28269.94
"Japan",1962-11-05 02:00:00,235.84,27543.25
"Japan",1963-11-05 02:00:00,242.9,31501.29
"Japan",1964-11-05 02:00:00,245.35,39798.53
"Japan",1965-11-05 02:00:00,244.96,41159.97
"Japan",1966-11-05 02:00:00,226.04,47784.08
"Japan",1967-11-05 02:00:00,230.8,62154.04
"Japan",1968-11-05 02:00:00,236.15,66893.13
"Japan",1969-11-05 02:00:00,234.42,82166.97
"Japan",1970-11-05 02:00:00,236.05,93320.31
"Japan",1971-11-05 02:00:00,233.67,88557.73
"Japan",1972-11-05 02:00:00,233.36,96901.14
"Japan",1973-11-05 02:00:00,233.2,119322.22
"Japan",1974-11-05 02:00:00,236.2,117129.8
"Japan",1975-11-05 02:00:00,238.26,102314
"Japan",1976-11-05 02:00:00,235.74,107400.17
"Japan",1977-11-05 02:00:00,234.85,102405.5
"Japan",1978-11-05 02:00:00,239.23,102005.54
"Japan",1979-11-05 02:00:00,238.89,111748.54
"Japan",1980-11-05 02:00:00,240.6,111394.76
"Japan",1981-11-05 02:00:00,241.64,101675.72
"Japan",1982-11-05 02:00:00,242.57,99546.15
"Japan",1983-11-05 02:00:00,241.92,97178.16
"Japan",1984-11-05 02:00:00,242.66,105584.43
"Japan",1985-11-05 02:00:00,240.9,105277.98
"Japan",1986-11-05 02:00:00,244.92,98275.04
"Japan",1987-11-05 02:00:00,244.64,98511.62
"Japan",1988-11-05 02:00:00,245.48,105679.99
"Japan",1989-11-05 02:00:00,245.65,107906.96
"Japan",1990-11-05 02:00:00,250.81,110338.2
"Japan",1991-11-05 02:00:00,249.8,109648.08
"Japan",1992-11-05 02:00:00,240.3,98131.04
"Japan",1993-11-05 02:00:00,241.47,99599.36
"Japan",1994-11-05 02:00:00,233.17,98294.64
"Japan",1995-11-05 02:00:00,241.07,101639.4
"Japan",1996-11-05 02:00:00,249.47,98798.65
"Japan",1997-11-05 02:00:00,249.66,104544.6
"Japan",1998-11-05 02:00:00,257.94,93547.93
"Japan",1999-11-05 02:00:00,239.75,94191.95
"Japan",2000-11-05 02:00:00,235.56,106444.2
"Japan",2001-11-05 02:00:00,238.83,102865.6
